id	sentence	id_tr	sentence_tr
8463721	კანონი ჯერ კიდევ ძალაშია.	2123173	Закон все еще в силе.
8463724	ეს ჩემი ღვინოა?	3510439	Это моё вино?
8463730	წინადადება იწყება დიდი ასოებით.	4060725	Предложения начинают с большой буквы.
8463734	დედა არ მრთავს ნებას დავკავდე ბოქსით.	4139004	Мама не разрешает мне заниматься боксом.
8463735	რამდენად ხშირად ნახულობ ტომს?	4766455	Как часто ты видишься с Томом?
8463739	შენთან ერთად- თუნდაც სინათლის ბოლოს.	4030978	С тобой - хоть на край света!
8463743	მეშინია , რომ თქვენ გელოდებათ დიდი სიურპრიზი.	4324355	Боюсь, что вас ждет большой сюрприз.
8463744	ის საერთოდ ვერაფერს ვერ გებულობს.	4583929	Они вообще ничего не понимают.
8463747	თქვენ უნდა შეინახოთ საიდუმლო.	2651186	Вы должны были хранить секрет.
8463749	ტომმა ჩაიდინა ბევრი სისულელე.	4093628	Том натворил много глупостей.
8463750	თქვენ ბევრი სისხლი დაკარგეთ?	4398283	Вы потеряли много крови?
8463751	არ მომძებნო მე!	4597079	Не ищи меня!
8463755	შენი თვალები ყველაზე ლამაზია ამ ქვეყნად.	6796821	Твои глаза самые красивые на свете.
8463756	არ გაათავისუფლო ის.	4824378	Не увольняй его.
8463759	მან მიიღო მეტი, ვიდრე ელოდებოდა.	4904060	Она получила больше, чем ожидала.
8463760	მე ცამეტი წელი ვიცხოვრე საზღვარგარეთ.	6332804	Я тридцать лет прожил за границей.
8463761	ფიქრობ?	6570213	Думаешь?
8463765	უარეს შემთხვევაში თქვენ დააგვიანებთ სულ რაღაც ცამეტი წუთით.	7866545	В худшем случае вы опоздаете всего на тридцать минут.
8463767	ჩვენ ასი წელია ვიცნობთ.	8063041	Мы сто лет знакомы.
8463796	ძაღლი შავია.	4728557	Собака чёрная.
8463800	მე ვფიქრობ ჩვენ ვართ შემდეგი.	4916626	Думаю, мы следующие.
8463829	მოკლედ რომ ვთქვათ, ჩვენ დავქორწინდით.	677093	Короче говоря, мы поженились.
8463802	მე ვიყენებ კომპიუტერს ყოველ დღე.	6777432	Я пользуюсь компьютером каждый день.
8463832	მან დაიქირავა კერძო დეტექტივი.	2788597	Он нанял частного детектива.
8463833	მე არ მაქვს ტომის ნომერი.	3142350	У меня нет номера Тома.
8463836	თქვენ იყავით დაპატიმრებული?	5146812	Вы были арестованы?
8463806	კენი არის დაკავებული ახლა, არის ის?	1393636	Кен сейчас занят, так ведь?
8463838	ტომი ცუდად საუბრობს იტალიურად.	5790844	Том плохо говорит по-итальянски.
8463839	ტომი თამაშობს შახმატს.	6400330	Том играет в шахматы.
8463840	თუ ტომს თქვენ არ ეტყვით , მე ვეტყვი.	4129847	Если вы Тому не скажете, я скажу.
8463842	მე ვიყავი საავადმყოფოში ტომთან , როდესაც ის გარდაიცვალა.	4775414	Я была в больнице с Томом, когда он умер.
8463844	მე ვიცი , რამდენად ბევრს ნიშნავს ის შენთვის.	5121397	Я знаю, как много он для тебя значит.
8463845	მე ვუთხარი მას, რომ ის დარჩენილიყო თავის ოთახში.	5796114	Я сказал ей, чтобы она оставалась в своей комнате.
8463846	მე არ შემიძლია შევწყვიტო სიცილი.	1933930	Я не могу перестать смеяться.
8463847	თუ თქვენ არ მოგწონთ თანამედროვე მუსიკა, ეს კონცერტი არ მოგანიჭებთ თქვენ სიამოვნებას.	546137	Если вам не нравится современная музыка, этот концерт не доставит вам удовольствия.
8463848	მე მომინდა გავსულიყავი სასეირნოდ.	3099181	Тому захотелось выйти на прогулку.
8463851	ამბობენ , ტომს შეუძლია ამის გაკეთება.	6620904	Говорят, Том может это сделать.
8463853	მე დავრჩები ბავშვთან, თუ თქვენ გინდათ წასვლა.	8442430	Я останусь с ребёнком, если вы хотите пойти.
8463856	მე მინდა ვიყო მზად ყველაფრისთვის.	2624205	Я хочу быть готовым ко всему.
8463858	რომელ საათზე იღება რესტორანი?	2886674	Во сколько открывается ресторан?
8463860	შენ სუპერმოდელი ხარ?	3494331	Ты супермодель?
8463861	საიდან იცოდა ტომმა, რომ მერი დღეს არ იქნება?	6035453	Откуда Том знал, что Мэри сегодня не будет?
8463864	მე მოგიყვებით თქვენ , რა ვნახე მე.	6057176	Я расскажу вам, что я видел.
8463910	საწყენია.	402764	Жалко.
8463914	ვიწყებთ?	469975	Начнём?
8463916	ვნახავთ.	535644	Увидим.
8463921	თანახმა ვარ.	580699	Согласен.
8463925	სასაცილოა!	658210	Смешно!
8463929	შეეშვი!	709153	Оставь!
8463930	თითქმის.	719135	Почти.
8463931	ჯანდაბა!	720705	Чёрт!
8463933	თბილა.	797314	Тепло.
8463937	ადექი!	869615	Вставай!
8463938	ადექით!	869616	Вставайте!
8463940	ვდგებით	869617	Встаём.
8463941	დაკეტილია!	886838	Закрыто!
8463944	შემობრუნდი.	1039790	Повернись.
8463945	გატეხილია.	1142410	Поломано.
8463946	ცხადია!	1165933	Естественно!
8463949	დამშვიდდით!	1259071	Успокойтесь.
8463950	იაფი.	1272654	Дёшево.
8463952	გასწორდი!	1305122	Поправляйся!
8459911	წავედით!	1416043	Пошли!
8463956	მივესალმები!	1418832	Приветствую!
8463957	რთულია.	1570907	Тяжело.
8463958	დავიწყოთ.	1681586	Начнём.
8459915	გაქრი!	1874008	Исчезни.
8463967	დაეწევი?	1888968	Догоняешь?
8463971	უფრო მეტი?	1881649	Побольше?
8463974	ისვენებ?	1954247	Отдыхаешь?
8463976	უკვე დროა.	1995451	Пора.
8463979	ცრუობ!	2014539	Врёшь!
8463981	ირგვლივ !	2034911	Кругом!
8463982	გაჩუმდი!	2063716	Помолчи!
8463984	დადუმდით!	2173831	Замолчите.
8463988	მოღალატე!	2198022	Предатель.
8463989	ვნახოთ.	2236070	Посмотрим.
8463991	ილაპარაკე!	2241224	Говори!
8463993	შუა დღე.	2252929	Полдень.
8463995	არაა ცუდი!	2268345	Неплохо!
8463997	გაიცანით.	2300860	Познакомьтесь.
8464000	მადლობელი ვარ.	2302611	Благодарю.
8464002	ცოცხლად !	2305087	Живее!
8464003	უპასუხე!	2313979	Отвечай!
8464007	იჩქარეთ!	2321703	Торопись!
8464010	კმაყოფილი ხარ?	2325212	Доволен?
8464012	გემრიელია.	2330708	Вкусно.
8463934	ლამაზია.	2331222	Красиво.
8464015	ნახავ.	2374298	Увидишь.
8464020	ნახავთ.	2374300	Увидите.
8464021	ერთობით?	2385962	Развлекаетесь?
8459991	დაიღალე?	2392157	Устал?
8464027	ბრავო !	2423463	Браво!
8464029	დაამუხრუჭე!	2463522	Притормози!
8464033	ვიცეკვოთ?	2464641	Потанцуем?
8464037	შეჩერდი !	2482049	Перестань!
8464038	შეწყვიტეთ!	2482050	Прекратите!
8464039	დაივიწყე!	2482130	Забудь!
8464041	შესანიშნავია.	2484223	Прикольно.
8464043	შეუერთდი.	2743464	Присутствуй.
8464044	შეუერთდით.	2743465	Присутствуйте.
8464047	მოყევი!	2751210	Расскажи!
8464050	საყვარელია.	2759785	Мило.
8464056	დაიკავეთ!	2770174	Держите!
8464059	დაიკავე!	2770193	Держись!
8459981	დაიჭირე!	2770207	Лови!
8464063	აიღეთ!	2771274	Возьмите!
8464068	გკოცნი!	2781916	Целую!
8464070	შაბათი.	2782593	Суббота.
8464071	ბრაზობ?	2785632	Злишься?
8464074	ვნებდები !	2791810	Сдаюсь!
8464077	გაიმეორე.	2795320	Повтори.
8464079	შეასრულე!	2796641	Выплюни!
8464080	დაისვენე!	2800443	Отдохни!
8464083	დაასრულე!	2800446	Заканчивай!
8464089	დაასრულეთ!	2800447	Заканчивайте!
8464096	მტკივნეულია.	2809856	Больно.
8090866	მოვილაპარაკეთ?	2825032	Договорились?
8464115	ღრუბლიანი.	2830063	Пасмурно.
8464116	ნელა.	2850037	Медленно.
8399289	მოდი, დამეხმარე.	4340496	Ну же, помоги мне.
8464603	ერთი წუთი.	2233186	Минуточку.
8464684	შენ იცი რატომ?	8464144	Ты знаешь почему!
8464688	ყოველთვის მოიძებნება ადამიანი, რომელიც შენზე ჭკვიანია.	8463890	Всегда найдётся человек, который умнее тебя.
8464700	თუ გააკეთე რამე კარგი , მადლიერი იქნება ერთი ადამიანი ათიდან. თუ გააკეთე რამე ცუდი , განგსჯის ათი ადამიანი ათიდან .	8463880	Если сделал что-нибудь хорошее, отблагодарит один человек из десяти. Если сделал что-то плохое, отругают девять человек из десяти.
8464706	თქვენ ყველამ იცით, რამდენად მნიშვნელოვანია წყალი ცხოვრებისთვის.	8463663	Вы все знаете, как важна вода для жизни.
8464714	თუ შენ არ გქონდა პირადი შეხვედრა ქრისტესთან , შენ არანაირი ეკლესია არ დაგეხმარება.	8463002	Если у тебя не было личной встречи со Христом, то тебе никакие церкви не помогут.
8464720	მე არ გავაკეთებ ამას მარტო.	8462063	Я не буду делать это одна.
8464723	მე მეტს მას არავის არ ვაჩვენებ.	8462060	Я больше никому её не покажу.
8464729	მე არ შევჭამ ხორცს.	8462058	Я не буду есть мясо.
8464736	ტომი წავიდა მარტო .	8462041	Том поехал один.
8464742	მე ვიცინოდი ტირილამდე.	8462034	Том смеялся до слёз.
8464746	მე არ შემიძლია გადავარწმუნო ტომი.	8462030	Я не смогу уговорить Тома.
8464749	მე, ალბათ, ხვალ აქ არ ვიქნები.	8462027	Меня, наверное, завтра здесь не будет.
8464755	მე ნუთუ ხვალ სახლში ვიქნები.	8462026	Я вряд ли буду завтра дома.
8464759	მე არ შემიძლია დღეს ვნახო ტომი.	8462023	Я не смогу сегодня увидеться с Томом.
8464764	მე არ შემიძლია ხვალ მუშაობა.	8462022	Я не смогу завтра работать.
8464767	მე , ალბათ, ვერ შევძლებ ხვალ მუშაობას.	8462021	Я, наверное, не смогу завтра работать.
8464775	მე ხვალ არ მომიწევს სახლში მისვლა ფეხით.	8462020	Мне не придётся завтра идти домой пешком.
8464779	მე არ შემიძლია ხვალ ტომს დავეხმარო.	8462017	Я не смогу завтра Тому помочь.
8464782	ტომ შენ რამე ჭამე?	8462014	Том, ты что-нибудь ел?
8464790	ნუთუ მე დამიჭერენ.	8461972	Меня вряд ли поймают.
8464795	მეც არ ვარ ზრდასრული.	8461964	Я тоже не взрослый.
8464803	მე უკვე ზრდასრული ადამიანი ვარ.	8461911	Я тоже взрослый человек.
8464808	თქვენ დაინახეთ ბაღში ბავშვები?	8461905	Вы видели в парке детей?
8464811	აქ ყველა საუბრობს ფრანგულად?	8461896	Здесь все говорят по-французски?
8464817	თქვენ რამდენს გიხდიან საათში?	8461857	Сколько вам платят в час?
8464826	ფაქტები თვალნათელია. ვერავინ ვერ შეძლებს უარჰყოს.	8461853	Факты очевидны. Никто не может их отрицать.
8464829	ტომი- უნივერსიტეტის სტუდენტია?	8461834	Том - студент университета?
8464831	მე მეტად აქ არ დავბრუნდები.	8461830	Я больше сюда не вернусь.
8464832	მე არ მქონდა განწყობა ამით დავკავებულიყავი.	8461232	У меня не было настроения этим заниматься.
8464835	ვის მისცემ შენ ამ წიგნებს?	8460847	Кому ты дашь эти книги?
8464839	მიეცი ადამიანს ძალაუფლება , და შენ გაიგებ ვინ არის ის.	8460507	Дай человеку власть, и ты узнаешь кто он.
8464845	მიეცი ადამიანს ძალაუფლება , და შენ დაინახავ მის ჭეშმარიტ სახეს.	8460505	Дай человеку власть, и ты увидишь его истинное лицо.
8464849	შენ განა არ გასწავლეს , რომ უფროსებს უნდა მოუსმინო?	8460160	Тебя разве не учили, что старших надо слушаться?
8464854	შენ განა არ გასწავლეს, რომ უნცროსები უნდა უსმენდნენ უფროსებს?	8460159	Тебя разве не учили, что младшие должны слушаться старших?
8464889	ჩვენ არ უნდა გაგვეშვა ის.	6686672	Нам не надо было её отпускать.
8465228	ტომი- ბიოქიმიკოსია.	5568488	Том — биохимик.
8465294	ჩვენ არ დავიმსახურეთ გამარჯვება.	7950199	Мы не заслужили победу.
8465300	სამსახურში ვარ.	2606414	Я на работе.
8465304	სამსახურში არ ვსვამ.	6683204	Я на работе не пью.
8465308	მე თქვენ გაგაფრთხილეთ, რომ ტომი მოვა.	3968137	Я вас предупреждал, что Том придёт.
8465326	მე არ მომწონდა მთელი ეს სიტუაცია.	6829208	Мне не нравилась вся эта ситуация.
8465346	არა, იაპონური კერძები უკეთესია.	351226	Нет, китайские блюда лучшие.
8465355	მე ვმუშაობ!	6045617	Я работаю!
8465360	მე ვმუშაობ დილით.	801827	Я работаю утром.
8465365	მე მინდა ვისწავლო იაპონიის ისტორია უნივერსიტეტში.	3594764	Я хочу изучать историю Японии в университете.
8465371	აქ ვმუშაობ.	843895	Я работаю здесь.
8465374	მარია პასუხობს პროფესორის კითხვებზე.	3784747	Мария отвечает на вопрос профессора.
8465379	ტომი წავიდა თქვენგან.	5472718	Том уехал из-за вас.
8465391	მე ვმუშაობ სახლში.	2590082	Я работаю дома.
8465451	მე ვმუშაობ ღამით.	3801763	Я работаю ночью.
8465455	მე მშრომელი ადამიანი ვარ.	4406988	Я работающий человек.
8465458	ეს ღრმა ტბაა.	2571079	Это глубокое озеро.
8465464	მე ვმუშაობ დღისით.	5039575	Я работаю днём.
8465469	მე ვმუშაობ სწრაფად.	5995768	Я работаю быстро.
8465487	ვმუშაობდი მთელი დღე.	413471	Я работал весь день.
2923798	მე ბანკში ვმუშაობ.	2396980	Я работаю в банке.
8465520	მე ბანკში ვმუშაობდი.	668321	Я работал в банке.
8465540	მე აფთიაქში ვმუშაობ.	1498835	Я работаю в аптеке.
2923801	მე ვმუშაობ სააფთიაქო ქსელში.	8465558	Я работаю в аптечной сети.
8465650	მე წავალ დაველაპარაკები მათ პირდაპირ ახლა.	4021310	Я пойду поговорю с ними прямо сейчас.
8465654	მამაჩემს ქვია ტომი.	4968986	Моего отца зовут Том.
8465656	მე მძულს ცათამბრჯენები.	5969730	Я ненавижу небоскрёбы.
8465659	მე მინდოდა წავსულიყავი საზღვარგარეთ.	8073564	Я хотел поехать за границу.
8465661	მე თქვენ გაღიზიანებთ?	2758699	Я вас раздражаю?
8465666	მე წავალ, როდესაც მე ვიქნები მზად.	2633109	Я поеду, когда я буду готова.
8465670	მე ახლახან ვნახე შედეგები.	4398317	Я только что видел результаты.
8465674	წადით! მე არ მინდა თქვენი ნახვა.	5146539	Уходите! Я не хочу вас видеть.
8465678	აბორიგენებმა პირველად ნახეს თვითმფრინავი.	7011747	Аборигены впервые увидели самолёт.
8465680	ის მუდმივად მასზე ფიქრობს.	6882361	Она постоянно о нём думает.
8465681	მე ახლა დაკავებული არ ვარ.	1513652	Я сейчас не занят.
8465682	მე შემიძლია შენ დაგეხმარო.	3596229	Я смогу тебе помочь.
8465683	მე არ მსურს კიდევ მოვისმინო შენი სულელური ანეკდოტები.	3719089	Я не желаю больше слушать твои глупые анекдоты.
8465684	თქვენ ზუსტად რის გაკეთებას აპირებთ?	4738463	Что именно вы собираетесь делать?
8465685	რა ვუყიდო ჩემ ახალ გოგოს დაბადების დღეზე?	6614603	Что мне купить своей новой девушке на день рождения?
8465698	დადუმდი!	852359	Молчи!
8465816	შეიძლება დაგირეკო შენ ზოგჯერ?	8465834	Я могу тебе когда-нибудь позвонить?
8465863	მე ვიცი ეს შეუძლებელია.	2412492	Я знаю, что это невозможно.
8466304	ის წავიდა ბიბლიოთეკაში.	2863659	Она пошла в библиотеку.
8090988	ის წავიდა სახლში.	8466288	Она ушла домой.
8466314	ჩვენ არ გვაქვს დრო.	1728227	У нас нет времени.
3664258	პური მაქვს.	5545610	У меня есть хлеб.
8466392	მე მყავს ახალი მანქანა.	8374176	У меня новая машина.
6365624	გახსოვს?	466686	Ты помнишь?
6365624	გახსოვს?	573618	Помнишь?
8466795	ნუ მაიძულებ მე ასჯერ გავიმეორო ერთი და იგივე.	2940881	Не заставляй меня по сто раз повторять одно и то же!
8466797	მერიმ თქვა, რომ ის ახლა ბოსტონშია.	6727507	Мэри сказала, что она сейчас в Бостоне.
8466799	თქვენ გადაწყვიტეთ რამე?	6800679	Вы что-нибудь решили?
8466800	მე უკვე დილიდან მშიერი ვარ როგორც მგელი.	8433636	Я уже с утра голодный как волк.
8466802	გადაეცით მას, რომ მე აქ ვარ.	5947343	Передайте ему, что я здесь.
8466806	არის რამე კარგი ფილმები ამ კვირაში?	3661161	Есть ли какие-нибудь хорошие фильмы на этой неделе?
8466808	მე მომწონს ეს ქურთუკი.	4198714	Мне нравится эта куртка.
8466809	ტომი გაქრა ისევე შეუმჩნევლად, როგორც გამოჩნდა.	7053972	Том исчез так же внезапно, как и появился.
8466811	მე კანადის მოქალაქე ვარ.	7858023	Я гражданка Канады.
8466812	აი ასე ისწავლა მან ინგლისური.	3519582	Вот так он выучил английский.
8466814	ის გახდა დედა, როდესაც ის იყო თხუთმეტის.	2806597	Она стала матерью, когда ей было пятнадцать.
8466816	ტომმა შეძლო მოხვედრილიყო სახლში ფანჯრიდან.	4912253	Том смог попасть в дом через окно.
8466818	ტომმა არ იცის, ვინაა მერის მამა.	7905574	Том не знает, кто отец Мэри.
8466820	შენ ფიქრობ, მოეწონება ეს მას?	2667473	Ты думаешь, ему это понравится?
8466821	ეს ტრივიალური პრობლემაა.	1533993	Это тривиальная проблема.
8466842	შენ გამოიყურები აღელვებული. რა მოხდა?	2576368	Ты выглядишь взволнованной. Что произошло?
8466845	მე ისე მიხარია, რომ შეგხვდი შენ.	2727076	Я так рад, что встретил тебя.
8466846	ცეცხლთან თამაში საშიშია.	2996365	Играть с огнём опасно.
8466848	ჩვეულებრივ ასეთ შემთხვევებში მე ვაძლევ ჩემ თავს დროდ გასააზრებლად.	3239584	Обычно в таких случаях я даю себе время на размышление.
8466855	თქვენ შეგიძლიათ დათვლა ათამდე.	6775935	Вы умеете считать до десяти?
8466858	ვის გაუგზავნე შენ პირველი წერილი?	7812341	Кому ты отправил первое письмо?
8466860	მე მაქვს ბოთლი ვისკი.	513425	У меня есть бутылка виски.
8466866	მე შემიძლია მოვიდე შენთან , ვთქვათ, ხვალ დღის პირველ ნახევარში, ეს გაწყობს შენ?	5958764	Я мог бы прийти к тебе, скажем, завтра в первой половине дня. Тебя это устроит?
8466872	შენ შეგეძლო ჩემთვის გეკითხა.	3885485	Ты мог бы меня спросить.
8466898	მე ვიცოდი, რომ თქვენ არ დაიცდიდით.	6468514	Я знал, что вы не станете ждать.
8466908	მე ვარ სკოლაში.	5280480	Я в школе.
8466934	ჩვენ უნდა გავაკეთოთ ეს.	5172451	Мы должны это сделать!
8466965	კატები საყვარლები და მეგობრულები არიან.	4684657	Котята милые и дружелюбные.
8466970	სახლში ყველაფერი კარგადაა.	8245854	Дома всё хорошо.
8466986	მე მინდა მოლარი.	2590211	Я хочу доллар.
8467003	ნუ იყურებით ფანჯარაში.	7774725	Не смотрите в окно.
8467014	შენი პრობლემები ჩემთვის საინტერესო არაა.	2394024	Твои проблемы меня не интересуют.
8467103	მოგესალმებით, მასწავლებელო!	2519478	Здравствуйте, учитель!
8467109	ეს იყო ძალიან უბრალო.	3977897	Это было бы слишком просто.
8467112	ახლა თქვენ უნდა წამოხვიდეთ ჩვენთან ერთად .	4026515	Тебе нужно сейчас пойти с нами.
8467119	ტომი დადის ძალიან ნელა.	446026	Том ходит очень медленно.
8467134	მე დღეს მივემგზავრები.	2805859	Я сегодня уезжаю.
8467152	შეგიძლია მოუყვე მას ყველაფერი, რაც შენ გაწუხებს.	4531939	Можешь рассказать ему все, что тебя беспокоит.
8467160	მე გაგიცხელებთ თქვენ წვნიანს.	2731637	Я подогрею вам суп.
8467169	მოთმინება არ არის ჩემი ძლიერი მხარე.	3782164	Терпение не является моей сильной стороной.
8467188	ამინდი იყო ცხელი.	4209023	Погода была жаркой.
8467195	წიგნი,რომელსაც გუშინ მე ვკითხულობდი, იყო ძალიან საინტერესო.	8117585	Книга, которую я вчера читал, была очень интересной.
8467202	მე არ მყავს ველოსიპედი.	1242587	У меня нет велосипеда.
8467216	მე მთვრალი ვარ.	940619	Я пьян.
8467216	მე მთვრალი ვარ.	2762690	Я пьяна.
8467307	შენ გახსოვს , რა თქვა ტომმა?	3445063	Ты помнишь, что сказал Том?
8467326	თქვენ დარწმუნებული ხართ, რომ ისინი იყვნენ?	8011993	Вы уверены, что это были они?
8467336	თქვენ მთვრალი ხართ.	2590383	Вы пьяны.
8467338	მე ჩვეულებრივ ვუყურებ ტელევიზორს საღამოს.	6908877	Я обычно смотрю телевизор вечером.
8467347	ვფიქრობ, შენ მოგეწონება დესერტი.	6618129	Думаю, тебе понравится десерт.
8467404	რატომ არ დადის თქვენი ბავშვი საბავშვო ბაღში?	7005663	Почему ваш ребёнок не ходит в детский сад?
8467418	ტომი საუბრობს ფრანგულად.	2492526	Том говорит по-французски.
8467426	უთხარით მას , რომ მე ვსვამ მხოლოდ მწვანე ჩაის.	8277067	Скажите ей, что я пью только зелёный чай.
8467427	თქვენც გესმით ეს?	8277104	Вы тоже слышите это?
8467428	მე არ მიყვარს ფეხით სიარული.	8374243	Я не любил ходить пешком.
8467429	ის თქვენ დაგთანხმდათ?	8386774	Он с вами согласился?
8467430	თქვენ ცხოვრობთ დიდ ქალაქში?	8386785	Вы живёте в большом городе?
8467432	მე უნდა წავიდე. შეხვედრამდე!	8466705	Мне надо идти. До встречи!
8467434	მე სულით ფილოსოფოსი ვარ.	8466690	В душе я философ.
8467439	ლოდინი გვევლინება ფესვებად ყველა ტანჯვისა, ამიტომაც უკეთესია საერთოდ არ ელოდო არაფერს ცხოვრებისგან.	8466635	Ожидание является корнем всех страданий, поэтому лучше вообще ничего не ждать от жизни.
8467440	დარჩა მხოლოდ რამდენიმე დღე!	8466531	Осталось всего несколько дней!
8467443	მე ვწუხვარ იმაზე, რომ დახარჯე ამდენი ფული.	8466520	Я жалею о том, что потратил так много денег.
8467447	შენ გაქვს ბევრი ფული , არაა ასე?	8466360	У тебя много денег, не так ли?
8467452	მე შემეძლო წამოვსულიყავი შენთან ერთად , მაგრამ მე არ მაქვს ფული.	8466358	Я бы мог пойти с тобой, но у меня нет денег.
8467456	ჩვენ გავაკეთებთ ყველაფერს, რომ დაგეხმაროთ თქვენ.	8462658	Мы сделали бы всё, чтобы помочь тебе.
8467457	მე ვილაპარაკებ ფრანგულად.	8462075	Я буду говорить по-французски.
8467458	საუბრობთ ფრანგულად ყოველ დღე.	8462067	Говорите по-французски каждый день.
8467459	ეს არ არის ფრანგული სიტყვა.	8462061	Это не французское слово.
8467461	ტომს უნდოდა ძაღლი.	8455961	Том хотел собаку.
8467462	ტომი იყო სულ რაღაც ცამეტის, როდესაც ჩავიდა ბოსტონში.	8455948	Тому было всего тринадцать, когда он приехал в Бостон.
8467464	ტომი იყო სამი წლის, როდესაც გარდაიცვალა მისი მამა.	8455945	Тому было три года, когда умер его отец.
8467465	ამ მაღაზიაში ძაღლები არ იყიდება.	8456017	В этом магазине собаки не продаются.
8467466	ეს ძაღლია , და არა სათამაშო.	8456013	Это собака, а не игрушка.
8467468	ვერავინ ვერ შეამჩნია, რომ არ იყავით.	8455979	Никто не заметил, что вас нет.
8467470	სად და როდის გაიცანით თქვენ ტომი?	8456054	Когда и где вы с Томом познакомились?
8467471	მე მქვია ტომი, და ეს ჩემი ცოლი მერია.	8456053	Меня зовут Том, а это моя жена Мэри.
8467472	ჩვენ ბევრად ძვირი გადავიხადეთ ამაზე.	8456216	Мы слишком дорого за это заплатили.
8467474	ეს იყო დაუვიწყარი შეხვედრა.	8456201	Это была незабываемая встреча.
8467476	ასე იქნება უკეთესი ყველასთვის, და პირველ რიგში შენთვის.	8456246	Так будет лучше для всех, и в первую очередь для тебя.
8467478	მე თქვენი სტატია მომეჩვენა საინტერესო.	8456463	Мне Ваша статья показалась интересной.
8467481	თქვენ გამომიყვანეთ მე სრულ იდიოტად.	8456450	Вы выставили меня полной идиоткой.
8467216	მე მთვრალი ვარ.	3974431	Я пьяный.
8467484	შენ გამომიყვანე მე სრულ იდიოტად.	8456448	Ты выставил меня полной идиоткой.
8467216	მე მთვრალი ვარ.	3974432	Я пьяная.
8467495	მე მინდოდა, რომ ტომს მოეცა ამაზე დიდი დრო.	8456445	Я хотел, чтобы Том дал мне на это больше времени.
2789188	მე ვფიქრობ, რომ მე ვარ მთვრალი.	3013813	Думаю, что я пьян.
8467501	მე მინდოდა,რომ ტომი ჩამოსულიყო ბოსტონში შობას.	8456444	Я хотел, чтобы Том приехал в Бостон на Рождество.
8467504	შეიძლება დავიბანო ხელები?	8458038	Можно я помою руки?
8467505	მე არ ვიცოდი, რომ მე მიღებდნენ.	8457976	Я не знал, что меня фотографируют.
8467506	მე საერთოდ არ მიყვარს კითხვა.	8457975	Я вообще не люблю читать.
8467507	მე საერთოდ არ მომწონს კითხვა.	8457974	Мне совсем не нравится читать.
8467509	მე არ მინდა ეს გავაკეთო ტომის გარშე.	8457973	Я не хочу делать это без Тома.
8467511	ტომა თქვა, რომ ის იგვიანებს.	8457949	Том сказал, что не опоздает.
8467515	მათ თხოვეს მას რჩევა.	8457942	Они попросили у неё совета.
8467519	მე არ შემიზლია გავიმეორო, რაც მოხდა.	8458063	Я не мог поверить, что это происходит.
8467521	მე გადავწყვიტე მეტად შენ არ დაგეხმარო.	8458174	Я решил больше тебе не помогать.
8467522	მე გადავწყვიტე არ ვუყურო ამ ფილმს.	8458161	Я решил не смотреть этот фильм.
8467525	მე მინდა, რომ ტომმა მითხრას მე , რატომ არ გააკეთა მან ეს.	8458159	Я хочу, чтобы Том сказал мне, почему он этого не сделал.
8467527	რომელ ქალაქში ვართ ჩვენ?	8458134	В каком мы городе?
8467532	მე ძალიან მთვრალი ვარ.	2551553	Я слишком пьян.
8467536	მე კარგად მახსოვს ის დღე.	8458090	Я хорошо помню тот день.
8467538	რამდენი კილოგრამი ბრინჯი იყიდეთ თქვენ?	8458084	Сколько килограммов риса вы купили?
8467539	რამდენი კილოგრამი ბრინჯი იყიდე შენ?	8458083	Сколько килограммов риса ты купил?
8467532	მე ძალიან მთვრალი ვარ.	2551556	Я слишком пьяна.
8467598	მე მთვრალი იყო.	2606363	Я была пьяна.
8467611	მე ცოტა მთვრალი ვარ.	2612338	Я немного пьяна.
8467620	მე არ ვარ მთვრალი.	3364588	Я не пьяный.
8467611	მე ცოტა მთვრალი ვარ.	3974448	Я немного пьяный.
8467611	მე ცოტა მთვრალი ვარ.	3974450	Я немного пьяная.
8467639	მე მთვრალი არ ვარ.	5711903	Я не пьян.
8467646	მე ვიყავი მთვრალი.	5887180	Я был пьяный.
8467646	მე ვიყავი მთვრალი.	5887181	Я была пьяная.
8467664	მე კვლავ მთვრალი ვარ.	5944757	Я опять пьяный.
8467620	მე არ ვარ მთვრალი.	5957702	Я не пьяная.
8467671	მე არ ვიყავი მთვრალი.	1159216	Я не был пьяный.
8467671	მე არ ვიყავი მთვრალი.	2152318	Я не была пьяной.
8467694	მე არ ვიყავი მთვარლი.	2152319	Я не была пьяна.
8467671	მე არ ვიყავი მთვრალი.	2551661	Я не был пьян.
8467702	იოლი.	690283	Легко.
8467703	სიმახინჯე.	5888148	Уродство.
8467705	მე ვიყავი ძალიან მთვრალი.	2590221	Я был слишком пьян.
8467707	წამოხვალთ?	5888816	Поедете?
8467709	წამოხვალ?	5888817	Поедешь?
8467711	მე ძალიან მთვრალი ვიყავი.	2590222	Я была слишком пьяна.
8467712	აი.	5893728	Вот.
8467713	ხუმრობთ?	5714368	Шутите?
8467714	გძინავს?	5775182	Спишь?
8467718	გაუმკლავდები?	5775339	Справишься?
8467722	პოლიცია!	5704966	Полиция!
8467734	დაიცადეთ.	5707977	Подождите.
8467736	ცოტაა?	5708786	Мало?
8467705	მე ვიყავი ძალიან მთვრალი.	4530718	Я был сильно пьян.
8467740	იძინე!	5699997	Спи!
8467746	მიემგზავრები?	5701796	Уезжаешь?
