id	sentence	id_tr	sentence_tr
1565382	Мен саган досым деп караймын.	1565383	Я считаю тебя своим другом.
1565384	Саган карап отырмын.	2620428	Я жду тебя.
1565386	Жетпегени осы ма еди!	1565387	Только этого нам не хватало!
1565388	Жабайы туйелер курыды.	1565389	Дикие верблюды вымерли.
1565390	Тамак баримизге де жетеди.	1565391	Еды хватит всем.
1565392	Оган туган жеринен топырак буйырды.	1565393	Ему было суждено умереть на родине.
1565394	Дос пен касты айыра алмайсын.	1565420	Ты не можешь отличить друга от врага.
1565395	Геологтар кен карай келипти.	1565396	Геологи прибыли на разведку руды.
1565397	Биринши байлык — денсаулык, екинши байлык — ак жаулык.	1565398	Первое богатство — здоровье, второе богатство — жена.
1565399	ис насырга шапты.	1565400	Дело приняло опасный оборот.
1565401	Малга каскыр шапты.	1565402	Волк напал на скот.
1565403	Самайына ак кирди.	1565404	У него виски стали с проседью.
1565405	Ол балаларын мыктап тутады екен.	1565406	Он держит своих детей в строгости.
1565407	Бул акша маган аздык кылады.	1565408	Этих денег мне будет недостаточно.
1565409	Достарымыз да, кастарымыз да бар.	1565410	У нас есть как друзья, так и враги.
1565411	Корпе козы семиз келер.	1565412	Ягнёнок раннего окота обычно бывает жирным.
1565413	Еки кыз корпе кабуга отырган.	1565414	Две девушки сидели за стёжкой.
1565415	отпес пышак кол кесер.	1565418	Тупой нож режет пальцы.
1565421	алине карамай жагасына жарамаса тусти.	1565422	Несмотря на то, что у него не было сил, он схватил его за шиворот.
1565423	Жогалган атын карап жур.	1565424	Он ищет своего пропавшего коня.
1565425	Алды-артына кара!	1565426	Гляди в оба!
1565428	Ол есик жакка карады.	1565429	Он посмотрел в сторону двери.
1565430	Темирге караганда калайы жумсак.	1565431	По сравнению с железом олово мягкое.
1565432	карамаса катын кетеди, бакпаса мал кетеди.	1565433	Если не ухаживать - жена уйдёт, если оставить без присмотра - табун уйдёт.
1565434	карау болма, дурыс ойна!	1565435	Не мошенничай, играй честно!
1565436	Кушти кушине сенеди, кушсиз несине сенеди?	1565437	Если сильный надеется на свои силы, то на что надеяться слабому?
1565438	Наукас аска карады.	1565439	У больного появилось желание есть.
1565440	караудын казынасы каргага буйырар.	1565441	Богатство скряги достанется воронам.
1565442	Шаршаганына карамастан ол жумыска кетти.	1565443	Несмотря на усталость он пошёл на работу.
1565444	Актан сураганнын аты азып, тоны тозбас.	1565445	Кто честно трудится, у того конь не изнуряется и одежда не изнашивается.
1565446	Осы-ак па?	1565447	Только и всего?
1565446	Осы-ак па?	1565448	И всего-то?
1565449	Сен менимен сойлеспей-ак кой!	1565450	Тогда уж не разговаривай со мной!
1565451	Буйырган кетпейди, жугирген жетпейди.	1565452	То, что предначертано судьбой, не уйдёт, а погнавшийся не дойдёт.
1565453	Ол биресе маган, бир саган карайды.	1565454	Он смотрит то на меня, то на тебя.
1565455	Журт маны такыр болып калды.	1565456	Вокруг стойбища земля превратилась в такыр.
1565457	Бул жерге улкен зауыт курамыз.	1565458	Здесь построим большой завод.
1565459	Сот кылмыстыны жети жылга кести.	1565460	Суд приговорил преступника к семи годам.
1565461	Темир жол даланы кесип отти.	1565462	Железная дорога пересекла степь.
1565464	Ол менин журисимди аудармай салады.	1565465	Он точь-в-точь копирует мою походку.
1565469	Акка кара жок, карага шара жок.	1565470	Честного не очернить, а нечестного ничем не оправдать.
1565473	Мен орыс тилинен казак тилине аударамын.	1565475	Я перевожу с русского языка на казахский.
1565476	Ол коптин конилин озине аударды.	1565477	Он привлёк к себе внимание многих.
1565480	Сат сапар болсын!	637821	Счастливого пути!
1565480	Сат сапар болсын!	1460931	Доброго пути!
1565484	Душпандар ел шабуга кошти.	1565485	Душманы перешли к набегам.
1565486	Баланын иши отип жур.	1565488	У ребёнка понос.
1565490	Онын согысы катты.	1565491	У него крепкий удар.
1565492	Ак койым турып кетти, кара койым жатып калды.	1565493	Моя белая овца встала и ушла, а чёрная осталась лежать.
1565579	конак уй таулик бойы жумыс истейди.	1565581	Гостиница работает круглосуточно.
1565584	Байытылган тамак онимдери - бул дарумендер, минералдык заттар, микроэлементтер косылган тагам онимдери.	1565585	Обогащённые продукты питания - это продукты питания, включающие в себя витамины, минеральные вещества, микроэлементы.
1565586	Делегация курамына Корея Республикасы елшилигинин окилдери кирди.	1565587	В состав делегации вошли представители посольства Республики Кореи.
1565588	Кеме айлакка кирди.	1565589	Корабль вошёл в гавань.
1565590	Шеге кабыргага терендеп кирди.	1565591	Гвоздь глубоко вошёл в стену.
1565592	Ол жумыска кирди.	1565593	Он устроился на работу.
1565592	Ол жумыска кирди.	1565594	Она устроилась на работу.
1565595	Буркиттин болат туягы тулкинин аркасына кирш етип кирип кетти.	1565596	Стальные острые когти беркута вонзились в спину лисы.
1565597	кырттын созине малданба.	1565598	Не верь словам пустомели.
1565599	Ол кыртылдатып бирдеме жегендей.	1565600	Как будто он ест что-то с хрустом.
1565601	Ол маган кыртиып жур.	1565602	Он на меня обижается.
1565601	Ол маган кыртиып жур.	1565603	Она на меня обижается.
1565604	Ол кыртысы жазылды.	1565607	Он перестал сердиться.
1565604	Ол кыртысы жазылды.	1565608	Она перестала хмуриться.
1565605	конактын астына курамыс корпе тасталды.	1565606	Гостю постелили лоскутное одеяло.
1565609	курамыспен еки шелек су акелдик.	1565610	На коромысле мы принесли два ведра воды.
1565611	Сонгы кезде курастырмалы уйлер коп салынды.	1565612	В последнее время было построено много блочных сборных домов.
1565613	Ол уш уйректи кабаттатып тусирди.	1565614	Он подбил сразу трёх уток.
1565615	Корпенин кабуы согилипти.	1565616	Шов одеяла распоролся.
1565617	озеннин он жак бети кабакты коринди.	1565618	Правый берег реки оказался обрывистым.
1565621	Онын бети суыктан кабарткан.	1565623	Его лицо опухло от холода.
1565622	Судын колеми киширейе бастады.	1565624	Объём воды начал уменьшаться.
1565625	Мен койган шартына кайылмын.	1565626	Я согласен на твоё условие.
1565627	кайын бикелерине жонынды бермей отыр.	1565628	Тебе не положено садиться спиной к старшим родственницам жены.
1565629	Келин кайыннын алдын кес-кестемес болар.	1565630	Сноха должна уступать дорогу деверю.
1565631	Ол кайтпас жолга шекти.	1565633	Он ушёл в небытие.
1565632	Ол сол арага кайткыштай берди.	1565634	Он туда постоянно возвращался.
1565635	Студенттик филармония ардагерлер ушин концерттик багдарлама дайындады.	1565636	Студенческая филармония подготовила концертную программу для ветеранов.
1565637	Мемлекет басшысы Николя Саркозиге коп жылдар бойы казакстан мен Франция арасындагы карым-катынастардын дамуына коскан енбеги ушин алгысын билдирди.	1565638	Глава государства поблагодарил Николя Саркози за многолетний труд в деле развития отношений между Францией и Казахстаном.
1565639	"9 мамырда Астанада улы Отан согысындагы Женис куни курметине ""Отан коргаушылар"" монументине гул шоктары койылып, театрландырылган койылымдар усынылады жане мерекелик концерттер отеди."	1565640	9 мая в Астане в ознаменование Дня Победы в Великой Отечественной войне состоятся возложение корзин с цветами к монументу «Отан коргаушылар», театрализованное представление и праздничные концерты.
1565650	уздиксиз ондиристе жумыс жасайтын кызметкерлерге, демалыс куни бикитилген аусым кестесине сайкес белгиленсин.	1565651	Работникам, занятым на непрерывных производствах, выходные дни предоставить согласно утверждённым графикам сменности.
1565744	уккыштык — адамдагы жаксы касиет.	1565746	Восприимчивость — хорошая черта человека.
1565753	Онын созин ешким укпайды.	1565754	Никто не может понять его слов.
1565757	уктыра алмасам — менен, уга алмасан — сенен.	1565760	Если не объясню тебе внятно — я виноват, если не запомнишь — ты виноват.
1565762	ар урпак тарихты кайта жазып шыгады.	1565764	Каждое поколение заново переписывает историю.
1565766	Журек тынса тирликте не угым бар.	1565767	Если сердце перестанет биться, тогда нет и смысла жизни.
1565770	Адам гумыры сагаттын тилиндей емес, катал бир жуйелиликке, мейлинше кесип-пишип тастаган бир молширлиликке коне бермейди.	1565771	Человеческое время всегда будет сопротивляться строгому единообразию и жёсткому делению на отрезки, которые свойственны часам.
1565773	кызулыкка салма!	1565774	Не горячись!
1565775	Буган ким жауапты?	1565778	Кто за это в ответе?
1565776	Буган ким киналы?	1565777	Кто в этом виноват?
1565783	"Кируге руксат па? ""Иа, киринизши."""	1345666	"Могу я войти? ""Да, пожалуйста."""
1565786	Тилеуин болсын, онша катты сойлеменизши.	1565787	Пожалуйста, не говорите так громко.
1565790	Булбул кус зымыстан кормей, гулстан кадирин билмес.	1565791	Соловей, не познавший стужу, не оценит цветочный сад.
1565792	Менин аскери проблемаларга токталуым тегин емес.	1565794	Я не случайно остановился на военных проблемах.
1565796	Екинши дуниежузилик согыстын басында агылшындар аскери министрлик отип кеткен согыска азирленип жатыр деп калжындайды екен.	1565797	В начале второй мировой войны в Англии шутили, что военное министерство всегда готовится к прошлой войне.
1565798	Мени кажактаганды кой!	1565800	Прекращай шутить надо мной!
1565801	Балаларды лайлек алып келеди.	1565802	Детей приносит аист.
1565806	Екинши рет кайталап сураймын.	1565807	Второй раз спрашиваю.
1566428	Ол окуга ынтык.	1566429	У него страстное желание учиться.
1566430	Мен шет тилдерди билуге ынтыкпын.	1566431	Я очень хочу овладеть иностранными языками.
1566442	Осылай болары айкын еди.	1566446	Было ясно, что будет так.
1566449	Мен оган салем айтып жибердим.	1566451	Я ему передал привет.
1566453	Шын дос киыншылыкта танылады.	1566454	Настоящий друг познаётся в беде.
1566455	Ажал айтып келмейди.	1566456	Смерть приходит без приглашения.
1566457	Шынын ба?	1566458	Правду ли ты говоришь?
1566459	Айнала айкын коринди.	1566460	Всё кругом отчётливо видно.
1566462	Онын жазуы танылмайды.	1566463	Его почерк не распознаётся.
1566464	уйдин есиги тыгыз жабылады.	1566466	Дверь дома плотно закрывается.
1566467	Ол кобалжи бастады.	1566468	Он стал волноваться.
1566469	Оган кобалжуга болмайды.	1566470	Ему нельзя волноваться.
1566471	Бул журттын кобалжуын тугызуы мумкин.	1566472	Это может вызвать народное негодование.
1566474	кыздын шашы бейне жибек.	1566475	Волосы девушки подобны шёлку.
1566479	Ол балаларды уйге тастап кетти.	1566481	Она оставила детей дома.
1566483	Ол заттарын сыртка тастап, ози уйге кирди.	1566485	Он оставил вещи во дворе, а сам вошёл в дом.
1566486	Жылкы жунин тастады.	1566487	У лошади полиняла шерсть.
1566488	Онын созин жерге тастама!	1566490	Не оставь его просьбу без внимания!
1566491	Бирлиги жок ел тозады, бирлиги кушти ел озады.	1566492	Несплочённый народ пропадёт, а сплочённый - будет впереди.
1566493	Мен сол кезде нашар адам едим.	1566494	Я был тогда очень беден.
1566496	Жарык дуниеде адамнын корери коп.	1566497	В этом бренном мире человеку суждено многое пережить.
1566499	Онын коретин жарыгы бар екен.	1566500	Видно, что ему суждено жить.
1566501	Онын тисине тас тиди.	1566502	Он потерпел неудачу.
1566501	Онын тисине тас тиди.	1566503	Он потерпел фиаско.
1566505	Тистерим ауырады.	466953	У меня болят зубы.
1566506	Тисим ауырады.	831924	У меня болит зуб.
1566507	Басым ауырады.	426566	У меня болит голова.
1566507	Басым ауырады.	1060808	У меня голова болит.
1566509	катты жерге как турады.	1566510	На твёрдой почве образуется лужа.
1567001	Том кызыкты куледи.	1566965	Том забавно смеётся.
1567002	Ол кызыкты етип айтып береди.	1567003	Он забавно рассказывает.
1567004	Мен калжындап турмын, сен оны шын кордин.	1567005	Я смеюсь, а ты и поверил.
1567006	Ол кауип-катерди ол елемей келеке етеди.	1567007	Он смеётся над опасностью.
1567008	Сон кулген, он куледи.	464841	Хорошо смеётся тот, кто смеётся последним.
1567009	Жумыс куни аякталды.	1567010	Рабочий день закончился.
1567011	Жумыс аякталды.	423182	Работа завершена.
1567011	Жумыс аякталды.	1567013	Работа закончена.
1567014	25 мамырда мектептерде сонгы конырау шылдырлайды.	1567015	25 мая в школах прозвенит последний звонок.
1567016	Оку жылы аякталды.	1567017	Учебный год закончился.
1569180	Мен дукенде бес кез мата алдым.	1569181	Я купил в магазине пять метров материи.
1569191	Сортанга шоп битпейди.	1569193	На солончаке трава не растёт.
1569194	Битпеген малдан умит, шыкпаган жаннан умит.	1569196	Надейся на отсутствующее богатство и на непокинувшую тело душу.
1569199	Битти дей бер!	1569200	Считай, пропало!
1569201	Биткен иске сыншы коп, пискен аска жеуши коп.	1569202	На готовое дело много критиков, на готовый обед — много едоков.
1569203	Биткен истин басына жаксы келер касына.	1569204	У делового человека и дело спорится.
1569205	Балапан уяда не корсе, ушканда соны алады.	1569206	Птенец способен на то, чему научили его в гнезде.
1569207	Тобе шашы тик турды.	1569208	У него волосы стали дыбом.
1569209	Шаш ал десе, бас алу.	1569210	Ему велишь стричь волосы, а он снимает голову.
1569211	Ол жылжымайтын мулик орталыгында жумыс истейди.	1569212	Она работает в центре недвижимости.
1569213	Тыста кутемин.	1569214	Буду ждать снаружи.
1569213	Тыста кутемин.	1569215	Подожду снаружи.
1569216	Тыска шык!	1569217	Выходи во двор!
1569216	Тыска шык!	1569218	Выходи на улицу!
1569216	Тыска шык!	1569219	Выходи наружу!
1569221	Ол китапты кутип устады.	1569222	Она бережно обращается с книгой.
1569223	Ол бизбен патерлес.	1569224	Он наш сосед по квартире.
1569226	Мени татти тилинмен алдай алмайсын.	1569227	Ты меня сладкими речами не проведёшь.
1569228	Малдан жан татти.	1569230	Жизнь слаще, чем богатство.
1569231	Таттини коп жеме.	1569232	Не ешь много сладостей.
1569233	Суыр алты ай кыскы уйкыда болады.	1569234	Сурок в течение шести месяцев находится в спячке.
1569235	уйкытыныктырады, жумыс шыныктырады.	1569236	Труд закаляет, сон освежает.
1569238	Ол уйкыны кандырып алды.	1569239	Он выспался.
1569242	Ол уйкы келтиретин дари ишти.	1569243	Она выпила снотворное.
1569244	Онын тас тобесинде бармактай калы бар.	1569245	У него на самой макушке родинка величиной с палец.
1569246	Онын кулагы тас битип калды.	1569248	Он ничего не слышит.
1569246	Онын кулагы тас битип калды.	1569249	Ему наглухо заложило уши.
1569251	Кун тас тобеге шыкты.	1569252	Солнце находится в зените.
1569254	Мандайы кунге тимеген.	1569255	Её лба не касалось солнце.
1569256	Бул мандайына жазып койган жок.	1569257	Это на лбу не написано.
1569258	Суйингеннен журек жарылмас, куйингеннен мандай жарылмас.	1569259	От радости сердце не разрывается, от горя лоб не разбивается.
1569260	Ок тиип ак мандайдан агып каным.	1569261	Пуля попала в лоб, и я истекаю кровью.
1569263	Бак туссе мандайдан, тас туссе талайдан.	1569264	Если счастье выпадет, то от судьбы, если камень упадёт, то от невезенья.
1569265	курбынын озим тенди мандайы един.	1569266	Ты была первой среди наших ровесниц.
1569267	арким оз курбысымен ойнайды.	1569268	Каждый шутит со своим сверстником.
1569269	Ол сахнада батырдын ролин ойнады.	1569270	Он на сцене сыграл роль батыра.
1569271	Енеси келинине сойлемейди.	1569272	Свекровь не ворчит на сноху.
1569273	айели куйеуине сойлеп жур.	1569274	Жена ворчала на своего мужа.
1569275	Ол сойлемесин!	1569276	Пусть он не несёт чушь!
1569275	Ол сойлемесин!	1569277	Пусть он не ворчит!
1569278	ай, койшы, кай-кайдагыны соз етпей!	1569279	Да брось ты, не говори чушь!
1569280	ай, соны койшы!	1569281	Да ну его!
1569282	Ой, капир-ай!	1569283	Вон ведь как!
1569284	Еш нарсени боямай сойле.	1569285	Говори, ничего не приукрашивая.
1569286	Маселе ашык калды.	1569287	Вопрос остался открытым.
1569288	Мал ашыкта жайылып жур.	1569289	Скот пасётся в открытом поле.
1569290	Ол жумыс жоспарын дайындап койды.	1569291	Он подготовил план работы.
1569292	Ол мал азыгын дайындады.	1569293	Он заготовил корм для скота.
1569294	Отынды айел шаптырар, отты тамак жактырар, «жокты» «керек» таптырар.	1569295	Дрова рубить велит женщина, жечь огонь понуждает еда, «нет» заставляет находить «нужное».
1569296	Бака сисе колге сеп.	1569297	Лягушка помочится, и то озеро наполнится.
1569298	Мен акемнин сонынан журдим.	1569299	Я шёл за отцом.
1569300	Шырак алып издесен де таппайсын.	1569301	Сколько не ищи, всё равно не найдёшь.
1569303	Ол кос шырагынан айырылды.	1569305	Он ослеп на оба глаза.
1569307	Ойыншыктарды корген балалардын коздери шырактай жанды.	1569309	При виде игрушек у детей загорелись глаза.
1569437	Бари ол айтады - дурыс екен.	647365	Всё, что он говорит, - верно.
1569438	Менин ойымша, ол дурыс айтады.	1569440	По моему мнению, он верно говорит.
1569438	Менин ойымша, ол дурыс айтады.	1569442	По-моему, он правильно говорит.
1569447	акимшилигимиз сыйлыкка каржы болди.	1569449	Наша администрация выделила деньги на подарки.
1569452	ози тиленип келди.	1569454	Он сам пришёл.
1569452	ози тиленип келди.	1569455	Он пришёл добровольно.
1569457	Мен сенимен пикирлеспин екен.	1569458	Мы ведь с тобой единомышленники.
1569465	укиметте мемлекеттик кызметтерди онтайландыру маселеси талкыланды.	1569468	В правительстве обсуждался вопрос оптимизации деятельности государственных служащих.
1569471	Бугин укимет уйинде кР Премьер-Министри Карим Масимов укимет отырысын откизди.	1569480	Сегодня в Доме Правительства премьер-министр РК Карим Масимов провёл правительственное заседание.
1569482	Мен демалысымды ауылда откиздим.	1569483	Я проводил свой отпуск в ауле.
1569485	Етигим су откизбейди.	1569486	Мои сапоги не промокают.
1569488	Ол толеу мерзимин откизип алды.	1569490	Он просрочил время платежа.
1569496	Биздин шаруаларымыз мемлекетке астык откизди.	1569497	Наши крестьяне сдали хлеб государству.
1569501	Ол китапханага китап откизди.	1569503	Она вернула книгу в библиотеку.
1569507	Журналда онын ангимеси басылып шыкты.	1569508	В журнале опубликован его рассказ.
1569520	Естимесен, кысыр калмассын.	1569521	Не послушаешь - ничего не потеряешь.
1569522	Ол естигенди кагып алады.	1569525	Он быстро схватывает услышанное.
1569527	Жол полициясы откизген ашык есик куни журт осылай деп шамданды.	1569531	Народ был оскорблён днём открытых дверей, проведённым дорожной полицией.
1572711	Транслитерация - бiр графикалык жуйедегi матiндер мен жекелеген создердi баска графикалык жуйенiн куралдарымен арiппе-арiп аркылы беру.	1572713	Транслитерация - побуквенная передача текстов и отдельных слов одной графической системы средствами другой графической системы.
1572717	Мемлекеттiк уйымдарда жане жергiлiктi озiн-озi баскару органдарында орыс тiлi ресми турде казак тiлiмен тен колданылады.	1572718	В государственных организациях и органах местного самоуправления наравне с казахским официально употребляется русский язык.
1572720	Мемлекеттiк тiл - мемлекеттiн букiл аумагында когамдык катынастардын барлык саласында колданылатын мемлекеттiк баскару, зан шыгару, сот iсiн жургiзу жане iс кагаздарын жургiзу тiлi.	1572722	Государственный язык - язык государственного управления, законодательства, судопроизводства и делопроизводства, действующий во всех сферах общественных отношений на всей территории государства.
1572727	улттык топтар жинакты туратын жерлерде iс-шаралар откiзiлген кезде олардын тiлдерi пайдаланылуы мумкiн.	1572728	В местах компактного проживания национальных групп при проведении мероприятий могут быть использованы их языки.
1572730	казакстан Республикасында тiлдiк белгiсi бойынша азаматтардын кукыктарын кемсiтуге жол берiлмейдi.	1572731	В Республике Казахстан не допускается ущемление прав граждан по языковому признаку.
1572738	Мемлекеттiк емес уйымдардын жумысында мемлекеттiк тiл жане кажет болган жагдайда баска тiлдер колданылады.	1572740	В работе негосударственных организаций используются государственный и, при необходимости, другие языки.
1572746	акiмшiлiк кукык бузушылык туралы iстер мемлекеттiк тiлде, ал кажет болган жагдайда, баска да тiлдерде жургiзiледi.	1572747	Производство по делам об административных правонарушениях ведётся на государственном языке, а при необходимости - и на других языках.
1572752	Мемлекеттiк органдардын морлерi мен мортанбаларынын матiнiнде олардын атаулары мемлекеттiк тiлде жазылады.	1572754	Тексты печатей и штампов государственных органов содержат их названия на государственном языке.
1572757	Меншiк нысанына карамастан, уйымдардын морлерiнiн, мортабандарынын матiнi мемлекеттiк тiлде жане орыс тiлiнде жазылады.	1572758	Тексты печатей, штампов организаций, независимо от форм собственности составляются на государственном и русском языках.
1572764	Лауазымды адамнын мемлекеттiк тiлдi бiлмеу желеуiмен азаматтардын отiнiштерiн кабылдаудан бас тартуы, сондай-ак мемлекеттiк тiлде жане баска тiлдерде кызмет аткарылатын салада олардын колданылуына кез келген кедергi келтiру казакстан Республикасынын зандарында козделген жауаптылыкка акелiп согады.	1572765	Отказ должностного лица в принятии обращений граждан, мотивированный незнанием государственного языка, а также любое препятствование употреблению государственного и других языков в сфере их функционирования влекут за собой ответственность, предусмотренную законами Республики Казахстан.
1572766	казакстан Республикасынын дипломатиялык окiлдiктерi мен казакстан Республикасынын халыкаралык уйымдар жанындагы окiлдiктерiнiн кызметi мемлекеттiк тiлде, кажет болган жагдайда баска да тiлдердi пайдаланып жузеге асырылады.	1572768	Деятельность дипломатических представительств Республики Казахстан и представительств Республики Казахстан при международных организациях осуществляется на государственном языке с использованием, при необходимости, других языков.
1573786	уйине барып айел арпа данин гулкумырага егип еди.	1573787	Придя домой, женщина посадила ячменное зёрнышко в цветочный горшок.
1573788	Мас адам алтек-талтек басып келе жатыр.	1573789	Пьяный человек идёт пошатываясь.
1573792	Сени оте унаткан коринеди.	1573793	Тобой очень довольны.
1573794	Аман-сау турганда кет!	1573795	Убирайся подобру-поздорову!
1574109	Будан не онеди дейсин?	1574111	Какой в этом прок?
1575381	Егин бак тандамайды, бап тандайды.	1575382	Урожай ждёт не удачи, а ухода.
1575383	Егинди жинап игерип алдык.	1575384	Мы справились с уборкой урожая.
1575385	Егин ексен тынга, шыктым дей бер шынга.	1575386	Посеял хлеб на целине, так считай себя на высоте.
1575387	Егиннин жайын еккен билер, арбанын жайын жеккен билер.	1575388	О хлебе лучше знает тот, кто его выращивает, а толк в телеге понимает тот, кто её запрягает.
1575389	Бугин танда бул маселе шешиледи.	1575390	Сегодня этот вопрос решится.
1575391	Ол корер танды козимен атырды.	1575392	Он не сомкнул глаз до рассвета.
1575393	Мен отирик айтсам, атар танды кормейин.	1575394	Если я лгу, чтоб мне до рассвета не дожить.
1575395	каскыр тайдын танынан тартып кетти.	1575396	Волк разорвал пах у стригуна.
1575397	Мен бул иске мен танмын.	1575398	Я удивляюсь этому делу.
1575399	Зорлык етпе!	1575400	Не посягай на право другого!
1575401	Ол маган алма берди.	1575402	Он мне дал яблоко.
1575403	Бала кереутте жатыр.	1575404	Ребёнок лежит на кровати.
1575405	кала шункыр жерге салынган.	1575406	Город построен в низине.
1575407	Ол онын созине сенгенсиди.	1575408	Он сделал вид, что поверил его словам.
1575409	Пештеги отын шоктанды.	1575410	Дрова в печи превратились в горящие угли.
1575418	Онын мурны иис сезбейди.	1575419	Он не чувствует запаха.
1575421	Мубада, ол келе калса, мени тоссын.	1575422	Кстати, если он вдруг придёт, то пусть дождётся меня.
1575423	Жаны мурнынын ушына келди.	1575424	Душа подошла к кончику носа.
1575425	Мубада, ол келе калса, мени кутсин.	1575426	Если он вдруг придёт, то пусть подождёт меня.
1575427	Сизди корип едим, бирак тосансып турмын.	1575428	Где-то я Вас видел, но забыл, не могу вспомнить.
1575429	Мен ис тигуге тосансып калыппын.	1575430	Я разучилась шить.
1575431	Асканга да тоскан бар.	1575432	И от потопа есть защита.
1575435	Су тоспалар аркылы шабындыкка жайылды.	1575436	Вода лилась через запруду на луга.
1575437	Таяк морт сынды.	1575438	Палка сразу же сломалась.
1575439	Олар етке лыкиып тойдык.	1575440	Они наелись мяса до отвала.
1575441	Мен капты унга лыкитып толтырдым.	1575442	Я наполнил мешок мукой доверху.
1575444	уйдин бир бурышы лыксып томен шокти.	1575445	Один угол дома осел.
1575447	озен лыкылдап толды.	1575448	Уровень воды в реке поднялся.
1575450	Мазамды алма.	1575452	Не беспокой меня.
1575456	Бул туралы кудигим бар.	1114424	Я в этом сомневаюсь.
1575460	Ол касипшилер одагына муше болып кирди.	1575461	Он вступил в члены профсоюза.
1575462	Онын кози киртиген.	1575463	Его глаза потускнели.
1575464	Мандайындагы тыртысы кобейинкиреген.	1533984	На лбу у него стало больше морщин.
1575466	Бугин кун тымырсык.	1575467	Сегодня очень душно.
1575468	Кузелген жал-куйрык уяндайды, жаксы оседи.	1575469	Подстриженные хвост и грива становятся мягкими и растут хорошо.
1575470	«П» дыбысы дауысты дыбыс алдында уяндап кетеди.	1575471	Звук «п» перед гласным озвончается.
1575475	Сизге уят емес пе?	1575476	Не стыдно ли Вам?
1575475	Сизге уят емес пе?	1575477	Как Вам не стыдно?
1575479	Тозимим таусылды.	1575480	Моё терпение иссякло.
1576977	Елбасы РФ Президентин казакстанга ресми сапар жасауга шакырды.	1576983	Глава государства пригласил Президента РФ посетить Казахстан с официальным визитом.
1577001	азирбайжанда жер силкинисинен 500-ге жуык уй кирап калды.	1577002	Землетрясения в Азербайджане разрушили почти 500 домов.
1577003	Алматы облысында психикалык наукас айел бирге туратын ерин октаумен урып олтирди.	1577005	В Алматинской области психически больная женщина до смерти забила скалкой своего сожителя.
1577006	Аксу феррокорытпа зауыты оз кызметкерлери ушин салып жаткан уйди аяктауда.	1577007	Аксуский завод ферросплавов завершает строительство дома для своих работников.
1577008	17 мамыр - Дуниежузилик электр байланысы жане акпараттык когам куни.	1577010	17 мая - Всемирный день электросвязи и информационного общества.
1577011	кызылкия кен орнында 21 жасар бетоншы мерт болды.	1577012	На месторождении Кызылкия 21-летний бетонщик получил смертельную травму.
1577015	Павлодарда халыкаралык сарапшынын кадрларды даярлауга арналган авторлык семинары басталуда.	1577016	Авторский семинар международного эксперта, посвящённый подготовке кадров, открывается в Павлодаре.
1577017	Текелиде ондирис орнынан 20 келиден астам кукирт кышкылы жогалып кетти.	1577018	В Текели с производства пропало более 20 кг серной кислоты.
1577019	Екибастуз акими ардагерлерге каланын 55 жылдыгына дайындык туралы айтып берди.	1577020	Аким Экибастуза рассказал ветеранам о подготовке к 55-летию города.
1578790	Осы куни барлык муражайларда ашык есик куни отеди.	1578791	В музеях в этот день проводится день открытых дверей.
1578792	казакстанда 150 муражай бар.	1578794	В Казахстане насчитывается 150 музеев.
1578796	1977 жылдан бастап жыл Халыкаралык муражай куни сайын алемнин 150-ден астам елинде атап отиледи.	1578799	Начиная с 1977 года Международный день музеев отмечается более чем в 150 странах мира.
1578802	1944 жылы мамырдын 18-инде КСРО билик органдарынын зансыз кина тагуымен кырымнан татарларды, сонымен катар немис, армян, болгар, гректерди коныс аудартты.	1578803	18 мая 1944 года по незаконным обвинениям органами власти СССР началась депортация из Крыма татар, а также немцев, армян, болгар, греков.
