id	sentence	id_tr	sentence_tr
1504374	Вы спазніліся.	828878	Вы опоздали.
1506710	Слоўнік, што гаворыць, — ужо болей не фантастыка.	1506506	Говорящий словарь - уже больше не фантастика.
1506727	Я бяру каву і булачку.	1866540	Я беру кофе и булочку.
1506981	Ты вучышся штодня?	1866538	Ты учишься каждый день?
1515778	Ён лічыць, што ён герой.	1866537	Он считает, что он герой.
1518269	У «Кнізе зменаў» прадстаўленае настаражытнейшае дваічнае кадаванне.	1518266	В «Книге перемен» представлена древнейшая двоичная кодировка.
1518749	Францыя знаходзіцца ў Заходняй Еўропе.	1518696	Франция находится в Западной Европе.
1523139	Дзяўчына з прагноза надвор’я сказала, што як максімум у нас сёння вечарам будзе слабы дождж.	1523133	Девушка из прогноза погоды сказала, что как максимум у нас сегодня вечером будет слабый дождь.
1523537	Том пацалаваў Мэры ў лоб.	1866530	Том поцеловал Мэри в лоб.
1523569	Прынц думаў, што маладую дзяўчыну з’еў цмок.	1866527	Принц думал, что молодую девушку съел дракон.
1523576	Тут жывуць цмокі.	1866525	Тут живут драконы.
1525375	Калі я прачнуўся, у мяне балела горла.	1525371	Когда я проснулся, у меня болело горло.
1525376	Ён вольна размаўляе па-кітайску.	1525372	Он свободно говорит по-китайски.
1525439	Ён прадаў усё, што маў.	1866521	Он продал всё, что имел.
1525463	Кабета стаіць перад бібліятэкай.	1525461	Женщина стоит перед библиотекой.
1525479	Усе ведаюць радок «Цвёрда трымаўся юнак на дапросе», але многія зараз не ведаюць працяг: гэта верш пра хлопца, які памёр, адмовіўшыся адрачыся ад Камсамолу.	1525480	Все знают строчку «Твёрдо держался парень на допросе», но многие сейчас не знают продолжения: это стихотворение о парне, который умер, отказавшись отречься от Комсомола.
1528342	Ён прысеў пачытаць раман.	1866519	Он присел почитать роман.
1528346	Адзін з нас памыляецца.	1866518	Один из нас ошибается.
1528347	Як хутка Том размаўляе!	1866517	Как быстро Том говорит!
1530353	Гэта не так дрэнна, як здаецца.	1866515	Это не так плохо, как кажется.
1531646	Ты можаш пайсці са мной разам.	1866513	Ты можешь пойти со мной вместе.
1531647	У яго ёсць машына.	679690	У него есть машина.
1553553	Шмат хто любіць людзей, мала хто ведае.	1866498	Много тех, кто любит людей; мало тех, кто их знает.
1553555	Гэта маё жыццё.	1866495	Это моя жизнь.
1553587	Ёсць пытанні?	718728	Вопросы есть?
1553706	Ты ведаеш гэта?	1866492	Ты это знаешь?
1559115	Дакладчык не падышоў учасна, і сход пачаўся позна.	1559109	Докладчик не подошёл вовремя, и собрание началось поздно.
1559116	Летам мы ходзім у лес збіраць грыбы.	1559114	Летом мы ходим в лес собирать грибы.
1559118	Званок празвінеў, пачаўся ўрок.	1559091	Звонок прозвенел, начался урок.
1559120	Птушкі адляцелі ў цёплыя краі.	1559084	Птицы улетели в тёплые края.
1559122	Страус не лётае, у яго вельмі кароткія крылы.	1559074	Страус не летает, у него очень короткие крылья.
1559123	Страус — найбольшая, наймацнейшая птушка.	1559067	Страус - самая крупная, самая сильная птица.
1559124	Працоўныя ідуць на завод.	1559061	Рабочие идут на завод.
1559126	Яна жыве ў вёсцы.	1558594	Она живёт в деревне.
1559154	Якое найдаўжэйшае слова ў казахскай мове?	1559153	Какое самое длинное слово в казахском языке?
1559155	Колькі ж казахаў сапраўды размаўляе на казахскай мове?	1559151	Сколько же казахов действительно говорят на казахском языке?
1559156	Я купіла ёй добры падарунак на Каляды.	1866483	Я купила ей хороший подарок к Рождеству.
1572660	Сытна паеўшы, не трэба ісці плаваць.	1864433	Сытно поев, не нужно идти плавать.
1572677	Магчыма ён сёння прыйдзе.	1864432	Возможно, он сегодня придёт.
1572681	Калі ласка, пазыч мне сваю кнігу.	1864431	Пожалуйста, одолжи мне свою книгу.
1572774	Мы мужчыны.	1864430	Мы мужчины.
1572776	Не хочаш пайсці пагуляць у парк?	1864428	Не хочешь пойти погулять в парк?
1572778	Я не ведаю, дзе яна жыве.	576369	Я не знаю, где она живёт.
1572779	Я не ведаю, дзе ён жыве.	1016894	Я не знаю, где он живёт.
1572781	У Лондане шмат прыгожых паркаў.	529484	В Лондоне много красивых парков.
1572783	Дзе мая кніга?	524783	Где моя книжка?
1572783	Дзе мая кніга?	658407	Где моя книга?
1572786	Я ўпэўнены, што не бачыў яго раней.	1864421	Я уверен, что не видел его раньше.
1572788	Пра што думаеш?	1864419	О чём думаешь?
1572790	Ён крыху нагадвае бацьку.	1864417	Он немного напоминает отца.
1572794	Якая прыгожая птушка!	1864414	Какая красивая птичка!
1572795	Я напісала гэтую кнігу.	1864411	Я написала эту книгу.
1572802	Я ўчора купіў тут кнігу.	1864410	Я вчера купил тут книгу.
1572805	Ты любіш белы шакалад?	1864409	Ты любишь белый шоколад?
1572808	Я рады цябе бачыць.	1087772	Я рад тебя видеть.
1572813	Я буду заўсёды па ім сумаваць.	1864405	Я буду всегда по ним скучать.
1573163	Лодку паглынуў туман.	1864404	Лодку поглотил туман.
1573842	Прыйшоўшы дахаты, кабета пасадзіла ячменнае зярнятка ў вазон.	1573787	Придя домой, женщина посадила ячменное зёрнышко в цветочный горшок.
1573847	Там прадаюцца мандарыны?	1864403	Там продаются мандарины?
1573848	Што гэта за кніга?	1864402	Что это за книга?
1573849	Сёння хмарна.	468419	Сегодня облачно.
1573856	Залежны стан выкарыстоўваецца ў паўночных дыялектах кітайскай мовы ў наступных выпадках.	1864399	Страдательный залог используется в северных диалектах китайского языка в следующих случаях.
1575412	Горад пабудаваны ў нізіне.	1575406	Город построен в низине.
1575413	Дзіця ляжыць на ложку.	1575404	Ребёнок лежит на кровати.
1575414	Ён мне даў яблык.	1575402	Он мне дал яблоко.
1578119	Я маю два вока.	1577869	У меня два глаза.
1587327	Я нічога не ведаю пра бульбу.	1585967	Я ничего не знаю о картофеле.
1587723	Я час ад часу сустракаю яго ў клубе.	1864390	Я время от времени встречаю его в клубе.
1587776	Шмат чапляў жыве на гэтых балотах.	1864385	Много цапель живёт на этих болотах.
1588956	24 мая — дзень славянская пісьменнасці і культуры.	1588945	24 мая - день славянской письменности и культуры.
1588995	Пераклад немагчымы.	1588988	Перевод невозможен.
1615253	Ніхто не ведае, як выглядае гэта машына.	1864382	Никто не знает, как выглядит эта машина.
1627473	Ці ёсць штосьці, што мы можам зрабіць?	1627476	Есть ли что-то, что мы можем сделать?
1633338	«Бабуля, а што гэта за ягада?» — «Чорныя парэчкі». — «А чаму яны чырвоныя?» — «Таму што зялёныя».	1633324	«Бабушка, а что это за ягода?» — «Черная смородина». — «А почему она красная?» — «Потому что зелёная».
1636993	Іхнія яблыкі не такія смачныя, як нашыя.	1864377	Их яблоки не такие вкусные, как наши.
1653951	Усім вялікі дзякуй.	1653947	Всем большое спасибо.
1664965	Індустрыялізацыя — гэта пытанне канкурэнтаздатнасці Казахстана ў свеце, што развіваецца глабальна.	1664962	Индустриализация - это вопрос конкурентоспособности Казахстана в глобальном развивающемся мире.
1666414	Вайна падабаецца толькі тым, хто яе не бачыў ...	1666397	Война нравится только тем, кто ее не видел...
1670406	Часам след памыліцца, каб быць правільна зразуметым.	1670389	Иногда следует ошибиться, чтобы быть правильно понятым.
1671693	Жыццё добрая тым, што не заўсёды адпавядае нашым чаканням!	1671676	Жизнь тем и хороша, что не всегда соответствует нашим ожиданиям!
1681387	Перад нашай краінай адкрыты новыя перспектывы.	1681373	Перед нашей страной открыты новые перспективы.
1681523	Яна пайшла ўдосьветку.	1681521	Она ушла рано утром.
1681527	Не кажы яму пра гэта, а то ён пачне плакаць.	1681525	Не говори ему об этом, а то он начнёт плакать.
1681529	У Казахстане распрацаваная канцэпцыя Горнага кодэкса.	1676823	В Казахстане разработана концепция Горного кодекса.
1681530	Мячэць «Хазрэт Султан» будзе не толькі месцам для малітвы, але і буйным духоўна-асветніцкім цэнтрам.	1674485	Мечеть «Хазрет Султан» будет не только местом для молитвы, но и крупным духовно-просветительским центром.
1681532	Яны называлі шакалад „ежай багоў“.	1681354	Они называли шоколад "пищей богов".
1692152	Ён лекар і пісьменнік.	1692153	Он врач и писатель.
1692154	Я чытаў гэты раман увесь дзень.	1864370	Я читал этот роман весь день.
1692156	Кубачак кавы, калі ласка.	1864368	Чашечку кофе, пожалуйста.
1692158	Што з табой?	1395557	Что с тобой?
1692166	Не адчыняй акна.	1016975	Не открывай окно.
1692173	Ён мае дом ля мора.	1864363	У него дом у моря.
1692176	Абодва яны мае калегі.	418391	Они оба мои коллеги.
1707381	Смачна есці!	379023	Приятного аппетита!
1707400	Толькі мая маці разумее мяне.	1707402	Только моя мать понимает меня.
1707408	Зразумела, чаму ты не хочаш туды ісці.	1369500	Понятно, почему ты не хочешь туда идти.
1707418	Мне не зразумела, што вы маеце на ўвазе.	639271	Мне не понятно, что вы имеете в виду.
1707422	Усім было зразумела, што ён стаміўся.	498264	Всем было понятно, что он устал.
1707774	Дом, пабудаваны Томам, цудоўны.	1707754	Дом, построенный Томом, чудесный.
1707774	Дом, пабудаваны Томам, цудоўны.	1707912	Дом, который построил Том, чудесен.
1707974	Дзень чаргуецца з ноччу.	1707376	День сменяет ночь.
1707974	Дзень чаргуецца з ноччу.	1708965	День чередуется с ночью.
1707982	Мая мэта — стаць лекарам.	412250	Моя цель — стать врачом.
1708000	Я прыгажэй за цябе.	635573	Я красивее тебя.
1708004	Я прыгажэй за вас.	1864359	Я красивее вас.
1708019	Ён не такі разумны, як яго старэйшы брат.	468132	Он не такой умный, как его старший брат.
1708033	Няма неабходнасці адказваць на гэты ліст.	1433974	Нет необходимости отвечать на это письмо.
1708244	Яна мае пачуццё гумару	1864355	У неё есть чувство юмора.
1708252	Ты б чаму аддаў перавагу: пайсці ў кіно ці застацца дома?	1708249	Ты бы что предпочёл: пойти в кино или остаться дома?
1710180	Колькі вам трэба?	861987	Сколько вам нужно?
1718701	Ён размаўляе па-англійску лепей за мяне.	1718663	Он говорит по-английски лучше, чем я.
1719752	«Навошта ручай без пякучае смагі?» — пытае ў сваім вершы Аркадзь Куляшоў.	1719754	«Зачем ручей без жгучей жажды?» — спрашивает в своём стихотворении Аркадий Кулешов.
1719756	Усе фатаграфіі і відэазапісы самалёта, які раскідваў плюшавых мішак, беларускія ўлады называюць фальсіфікацыяй і правакацыяй.	1719758	Все фотографии и видеозаписи самолета, разбрасывающего плюшевых мишек, белорусские власти называют фальсификацией и провокацией.
1719773	Львоўскі гарадскі савет яшчэ раз звяртае ўвагу на лжывую інфармацію адносна намеру забараніць размаўляць у Львове па-руску.	1719774	Львовский городской совет ещё раз обращает ваше внимание на ложную информацию относительно намерения запретить разговаривать во Львове по-русски.
1721659	Так, кубак кавы, калі ласка.	1721640	Да, чашку кофе, пожалуйста.
1721662	Адзін з нас мусіць пайсці на сход.	1721642	Один из нас должен пойти на собрание.
1721671	А. Лукашэнка сказаў, што «парламент — гэта школа, і людзі, што прайшлі гэту школу, не павінны быць згубленыя».	1721667	А. Лукашенко сказал, что «парламент — это школа, и люди, прошедшие эту школу, не должны быть потеряны».
1721672	Kawa — гэта рэалізацыя мовы Scheme для JVM, што дазваляе выкарыстоўваць усе бібліятэкі платформы Java.	1721668	Kawa — это реализация языка Scheme для JVM, которая позволяет использовать все библиотеки платформы Java.
1722356	Ты дрэнны хлопчык.	1722352	Ты плохой мальчик.
1722448	Гэты эфект заўважылі стваральнікі паўнаэкранных радактараў, такіх як PyRoom, FocusWriter ды DarkRoom.	1722450	Этот эффект заметили создатели полноэкранных редакторов, таких как PyRoom, FocusWriter и DarkRoom.
1722478	Безумоўна, размяшчаючы на сваім сайце кнопкі сэрвісаў сацыяльных закладак, вэбмайстры думаюць пра паляпшэнне работы з сайтам у апошнюю чаргу.	1722477	Безусловно, размещая на своём сайте кнопки сервисов социальных закладок, вебмастеры думают об улучшении работы с сайтом в последнюю очередь.
1722504	Чамусьці я не змог выбраць unifont, хоць я яго і ўсталяваў, таму мне давялося сабраць dmenu з патчам падтрымкі xft, каб элементы меню на кітайскай паказваліся правільна.	1722503	Почему-то я не смог выбрать unifont, хотя я его и установил, поэтому мне пришлось собрать dmenu с патчем для поддержки xft, чтобы элементы меню на китайском отображались правильно.
1722508	Я не зразумеў ні сказа з таго, што ён гаварыў.	1864349	Я не понял ни слова о том, что он говорил.
1722523	Я перфекцыяніст.	1722497	Я перфекционист.
1722541	Урачы выпісваюць рэцэпты на той жа мове, на якой машыністы ў электрычках аб’яўляюць прыпынкі.	1722540	Врачи выписывают рецепты на том же языке, на котором машинисты в электричках объявляют остановки.
1724257	Няма.	1724256	Нету.
1724930	Ні віно, ні опіум, ні тытунь непатрэбныя для жыцця людзей.	1724817	Ни вино, ни опиум, ни табак не нужны для жизни людей.
1724977	У Варшаве паліцыя ўнадзілася трасці людзей на вуліцах.	1724979	В Варшаве полиция повадилась трясти людей на улицах.
1725001	Прысягнуў ты, дзіцятка, — дык дабудзь жа ты мне цяпер гэткай вадзіцы, пашукай, прынясі, карэньчыкі мае бедныя падлі…	1725003	Поклялся ты, дитятко, — так добудь же ты мне теперь этакой водицы, поищи, принеси, корешки мои бедные подлей…
1725035	— Глянь, унь, на катлы вялікія, пад імі заўсёды агонь гарыць. Дзень і ноч наліваю я ў іх з гэтага возера поўна слёз людскіх і грэю, каб высахлі, аж пакуль усё гэта возера не высушу, аж пакуль пара ад іх не падымецца аж да неба!..	1725037	— Смотри, вон, на котлы большие, под ними всегда огонь горит. День и ночь наливаю я в них из этого озера полного слёз людских и грею, чтобы высохли, аж пока всё это озеро не высушу, аж пока пар от них не поднимется аж до неба!..
1725811	Аповесьць Адама Міцкевіча «Пан Тадэвуш», што так ясна, так шчыра малюе характар, звычаі і абычаі нашых беларускіх паноў часу Напалеона, ужо цяпер (1859 год) перакладаецца на расійскую мову.	1725812	Повесть Адама Мицкевича «Пан Тадеуш», которая так ясно, так искренне рисует характер, обычаи и нравы наших белорусских панов времён Наполеона, уже теперь (1859 год) переводится на русский язык.
1727348	Мой родны кут, як ты мне мiлы!	1864347	Мой родной уголок, как ты мне мил!
1729636	Яна абдурыла яго.	1729633	Она обдурила его.
1748144	Сарваныя кветкі хутка вянуць.	1748078	Сорванные цветы быстро вянут.
1748773	Яно такі і праўда: як бы там ні было добра, але калі гэтае дабро цэлы век астаецца без усякай змены, то яно лёгка перастае быць дабром.	1748778	Оно таки и правда: как бы там ни было хорошо, но когда это добро целый век остаётся без всякого изменения, то оно легко перестаёт быть добром.
1748782	Карл Маркс сцвярджае, щто «гісторыя грамадства — гэта гісторыя класавай барацьбы».	1748771	Карл Маркс утверждает, что "история общества - это история классовой борьбы".
1748785	Карл Маркс бачыў у скарачэнні працоўнага дня асноўную перадумову вызвалення чалавека.	1748786	Карл Маркс видел в сокращении рабочего дня основную предпосылку освобождения человека.
1748808	Многа адказаў ёсць на гэта пытанне, многа легенд зложана людзьмі пра Чортаў камень: розум чалавечы не можа заспакоіцца, пакуль не вытлумачыць сабе цёмнага, невядомага, няяснага.	1748810	Много ответов есть на этот вопрос, много легенд сложено людьми про Чёртов камень: разум человеческий не может успокоиться, пока не разъяснит себе тёмное, неизвестное, неясное.
1748823	Адны суседзі казалі: «Вы — гэта не вы, а тое самае, што мы. Дык наце ж вам нашы парадкі, нашы школы, нашу мову, бо ваша мова такая ж, як і наша, толькі вы яе папсавалі». Тое самае казалі суседзі з другога боку, але толькі на свой лад.	1748824	Одни соседи говорили: «Вы — это не вы, а то же самое, что мы. Так вот же вам наши порядки, наши школы, наш язык, ведь ваш язык такой же, как и наш, только вы его испортили». То же самое говорили соседи с другой стороны, но только на свой лад.
1748828	У тую самую ноч, калі зацвітае папараць, — я толькі пераказваю тое, што ўжо зложана ў казках тутэйшымі людзьмі, — пазбіраліся на сходку русалкі, лясун, ваўкалакі, вадзянік, дамавік, здані і чараўнікі розных гатункаў.	1748829	В ту самую ночь, когда зацветает папоротник, — я просто пересказываю то, что уже сложено в сказках здешними людьми, — собрались на сходку русалки, леший, вурдалаки, водяной, домовой, призраки и чародеи разных мастей.
1757270	Найдаўжэйшая рака ў Японіі — Сінано на востраве Хансю, даўжыня якой складае 369 км.	1864339	Самая длинная река в Японии - Синано на острове Хонсю, длина которой составляет 369 км.
1766440	Ты п'еш зялёную гарбату?	1864337	Ты пьёшь зелёный чай?
1772986	Я люблю амерыканскую ежу.	1772969	Я люблю американскую еду.
1784171	Тата на кухні, таму што ён гатуе ежу.	619156	Папа на кухне, потому что он готовит еду.
1786293	Ён кінуў камень у возера.	852366	Он бросил камень в озеро.
1791934	Я стаю ў цені.	1513715	Я стою в тени.
1792542	Дзе мае цмокі?	1788201	Где мои драконы?
1793005	Я працую міліцыянтам.	1864324	Я работаю милиционером.
1794422	Я сустрэў яго на аўтобусным прыпынку.	1864323	Я встречу его на автобусной остановке.
1794426	Бязпека важнейшая за ўсё.	1864322	Безопасность важнее всего.
1807519	Каровы ядуць траву.	1061371	Коровы едят траву.
1857701	Ён гаворыць хутка.	828658	Он говорит быстро.
1857706	Дзе ён нарадзіўся і вырас?	797363	Где он родился и вырос?
1857708	Каб мова стала міжнароднаю, недастаткова назваць яе такой.	796174	Чтобы язык был международным, недостаточно назвать его таковым.
1891597	Бацька, вось адкажы, а колькі твае авечкі даюць за сэзон поўсці?	1891598	Отец, вот ответь, а сколько твои овцы дают за сезон шерсти?
1891599	Тэрмінова дашліце ратавальнікаў!	1891600	Срочно пришлите спасателей!
1892506	Зараз Том не мае хатніх жывёлаў, але раней ён трымаў сабаку.	1892493	Сейчас у Тома нет домашних животных, но раньше он держал собаку.
1894964	Пераважная большасць заходнееўрапейскіх эсперантыстаў чамусьці вельмі не любіць ужываць «эсперантызаваныя» варыянты ўласных імёнаў.	1894955	Подавляющее большинство западноевропейских эсперантистов почему-то очень не любят применять "эсперантизированные" варианты имён собственных.
1910258	Цёмна, хоць вока выкалі.	1908338	Темно, хоть глаз выколи.
1953778	Татоэба не прызначаная для абмену песнямі?! І як цяпер жыць?	1953777	Татоэба не предназначена для обмена песнями?! И как теперь жить?
1953781	Я не маю гарэлкі.	1953780	У меня нет водки.
1954152	Запрашаем вас прыняць удзел у суботніках па месцу жыхарства і працы.	1954153	Приглашаем вас принять участие в субботниках по месту жительства и работы.
1954156	З словамі «Я па табе сумавала» яна пачала плакаць.	1954144	Со словами "Я по тебе скучала" она начала плакать.
1954160	Застаўся горкі паслясмак.	1949582	Осталось горькое послевкусие.
1964132	Яна ў садзе, садзіць ружы.	1964085	Она в саду, сажает розы.
1966713	Ты хацеў навучыць свайго сына; а зараз, калі ён адвучыўся, удзельнічаў у бітве і памёр, ты крыўдуеш. Гэта як калі б ты прадаваў зярно, і крыўдаваў, што яно прадалася.	1966711	Ты хотел обучить своего сына; а сейчас, когда он отучился, участвовал в сражении и погиб, ты недоволен. Это как если бы ты продавал зерно, но был недоволен, что оно продалось.
1968768	Вазьмі кнігу і чытай яе.	3579925	Возьми книгу и читай её.
1968800	Я хачу піць.	614946	Я хочу пить.
1972468	У сучаснай Расіі шмат праблем.	1971532	В современной России много проблем.
1972469	У сучаснай Расеі шмат праблемаў.	1971532	В современной России много проблем.
1986729	Новыя станцыі метро: «Грушаўка», «Міхалова» і «Пятроўшчына» — адчыняць на Дзень Кастрычніцкай рэвалюцыі.	1986731	Новые станции метро: «Грушевка», «Михалово» и «Петровщина» — откроют на День Октябрьской революции.
2044203	Сіноптыкі аб'явілі ў сталічным рэгіёне штармавое папярэджанне.	2044199	Синоптики объявили в столичном регионе штормовое предупреждение.
2054284	Гэта гісторыя адной коткі.	599836	Это история одной кошки.
2054287	Яго прапанова не вартая таго, каб пра яе гаварыць.	1568744	Его предложение не стоит того, чтобы о нём говорить.
2054288	Ён будзе гуляць у гольф у наступную нядзелю.	1471020	Он будет играть в гольф в следующее воскресенье.
2054292	Ты бачыла, што я зрабіла?	1983171	Ты видела, что я сделала?
2054297	Тое, што з імі здарылася, дагэтуль застаецца загадкай.	1398828	То, что с ними случилось, всё ещё остаётся загадкой.
2054299	Колькі каштуе гэта сукня?	1576529	Сколько стоит это платье?
2054304	Я без мэты ішоў па вуліцы.	470477	Я шёл бесцельно по улице.
2054305	Дваццаць гадоў — гэта доўгі тэрмін.	1036767	Десять лет - это долгий срок.
2054307	Ты сам рабіў дамашняе заданне?	1473407	Ты сам делал домашнее задание?
2054310	Сярод нас ёсць здраднік.	655634	Среди нас есть предатель.
2054312	Як мне гэта вытрымаць?	643291	Как мне это выдержать?
2054316	Колькасць турыстаў значна павялічылася ў апошнія гады.	472260	Количество туристов значительно увеличилось в последние годы.
2054320	Хто пакінуў дзверы адчыненымі?	1074971	Кто оставил дверь открытой?
2054323	Я не магу адказаць ні на адно пытанне у гэтым тэсце.	468181	Я не могу ответить ни на один вопрос в этом тесте.
2054325	Ён убег у пакой.	884007	Он вбежал в комнату.
2054327	Усе квадраты з’яўляюцца прамавугольнікамі, а ўсе прамавугольнікі — паралелаграмамі.	538247	Все квадраты являются прямоугольниками, а все прямоугольники - параллелограммами.
2054329	Ён менавіта той, хто мне патрэбны.	707070	Он - именно тот, кто мне нужен.
2054330	Я размаўляю сам з сабой.	659799	Я разговариваю сам с собой.
2054857	Мы спусціліся, каб паснедаць.	2054753	Мы спустились позавтракать.
2054859	Настаўнік падкрэсліў важнасць штодзённых практыкаванняў.	2054732	Учитель подчеркнул важность ежедневных упражнений.
2054861	Ёсць думка, што такія выпадковасці зусім не выпадковыя.	2054703	Есть мнение, что такие случайности совсем не случайны.
2054864	Апошнім часам ён зашмат п’е.	2054642	Последнее время он слишком много пьёт.
2054867	Я зараз у Ганконзе.	2053050	Я сейчас в Гонконге.
2054873	Цягнік адпраўляецца ў шэсць.	2052797	Поезд отправляется в шесть.
2057046	Паважаныя пасажыры! На канцавым прыпынку, калі ласка, пакіньце салон аўтобуса.	2057047	Уважаемые пассажиры! На конечной остановке, пожалуйста, покиньте салон автобуса.
2057048	Лотас, што нарадзіўся ў агне, ніколі не памрэ.	1304689	Лотос, родившийся в огне, никогда не умрёт.
2067253	Вы памятаеце гэтую гульню?	2067241	Вы помните эту игру?
2081000	Яны забылі пра сваю абяцанку.	2079526	Они забыли про своё обещание.
2088736	Няўжо Дарэнда павярнулася?!	2088735	Неужели Доренда вернулась?!
2088851	Я вучуся ў класічнай гімназіі.	2088850	Я учусь в классической гимназии.
2109632	Паважаныя пасажыры! Мінскі гарадскі савет дэпутатаў і Мінскі гарадскі выканаўчы камітэт сардэчна віншуюць вас з Раздвом Хрыстовым і Новым годам, жадаюць шчасця, здароўя і дабрабыту.	2109634	Уважаемые пассажиры! Минский городской совет депутатов и Минский городской исполнительный комитет сердечно поздравляют вас с Рождеством Христовым и Новым годом, желают счастья, здоровья и благополучия.
2121954	У цябе дрэнны настрой?	2287600	У тебя плохое настроение?
2171845	Разбіўшы люстэрка, Раксалана занепакоілася: яна верыла ў прыметы, а разбітае люстра абяцала ёй сем год няшчасця.	2171844	Разбив зеркальце, Роксолана встревожилась: она верила в приметы, а разбитое зеркало обещало ей семь лет несчастий.
2171874	— Напэўна, быць табой вельмі страшна, — шэптам сказала Яніна.	2171875	— Наверное, быть тобой очень страшно, — шёпотом сказала Янина.
2171892	Але цяпер, калі да мэты застаўся толькі крок, Орэст раптам разгубіўся.	2171891	Но теперь, когда до цели остался лишь шаг, Орест внезапно растерялся.
2171907	«У нас час ужо няма ніякіх цудаў», — скажа табе той, хто не ўмее іх бачыць.	2171905	«В наше время уже нет никаких чудес», — скажет тебе тот, кто не умеет их видеть.
2171929	Су Шы і Су Цзыю паабяцалі згадваць адзін пра аднаго кожным дажджыстым вечарам.	2171933	Су Ши и Су Цзыю пообещали вспоминать друг о друге каждым дождливым вечером.
2174232	Апошнія дні студзеня выдаліся халоднымі.	2174234	Последние дни января выдались холодными.
2174470	Čamu mnohim ludziam tak padabajecca Džon Lenan?	1397162	Почему многим людям так нравится Джон Леннон?
2174490	Jana pryjšła, kab sustrecca sa mnoj, niehledziačy na toje, što była zaniataja.	827955	Она пришла встретиться со мной несмотря на то, что была занята.
2174493	Daruj, što turbuju ciabie.	2174454	Прости, что беспокою тебя.
2174505	Pierakładzicie, kali łaska, heta na anhielskuju.	2163318	Переведите, пожалуйста, это на английский.
2174515	Перакладзіце, калі ласка, гэта на англійскую.	2163318	Переведите, пожалуйста, это на английский.
2183077	Ніколі не пішыце слова "боршч" і "вараная капуста" па-нямецку!	1937216	Никогда не пишите слова "борщ" и "щи" по-немецки!
2221267	Гэта таму што англійская — сусветная мова.	2221268	Это потому что английский — международный язык.
2221843	68,4% апытаных беларусаў адказалі, што не абралі б версію кнігі на беларускай мове ні пры якіх умовах.	2287592	68,4 % опрашиваемых белорусов ответили, что не выбрали бы ни при каких условиях версию книги на белорусском языке.
2224286	U Biełarusi zabaronieny dostup da zamiežnych vebsajtaŭ, što nie prajšli dziaržaŭnuju rehistracyju.	2224285	В Белоруссии запрещён доступ к иностранным вебсайтам, которые не прошли государственную регистрацию.
2224496	У некаторых абласцях Францыі забаронены доступ да замежных сайтаў для дарослых.	2224501	В некоторых областях Франции запрещён доступ к иностранным сайтам для взрослых.
2224591	Я змяніў і расшырыў тэкст.	2224589	Я изменил и расширил текст.
2230032	Том купіў некалькі прэзерватываў.	2230006	Том купил несколько презервативов.
2306564	Я не працаваў ўчора.	2306434	Я не работал вчера.
2307501	Чым больш чытаеш, тым больш спазнаеш.	1598601	Чем больше читаешь, тем больше познаешь.
2307536	Чаму ты затрымаўся?	2307514	Почему ты задержался?
2461132	Прывітанне, зямляне! Мы прыляцелі з Марса, каб заняволіць вас.	2461134	Привет, земляне! Мы прилетели с Марса, чтобы поработить вас.
2461222	Як на дзіва, страціўшы надзею і згубіўшы ўсё, што напаўняла жыццё сэнсам, ён быццам бы зусім не змяніўся звонку.	2777003	Как ни странно, утратив надежду и потеряв всё, что наполняло жизнь смыслом, он будто бы совсем не поменялся снаружи.
2461732	Сонца ўжо схавалася за борам, і на небе адна за адной з’яўляліся сарамлівыя зорачкі.	2777007	Солнце уже спряталось за бором, и на небе одна за одной появлялись застенчивые звёздочки.
2535609	Ці гэта жарабец, або кабыла?	2535310	Это жеребец или кобыла?
2604294	Што вывучае саветолаг?	2604280	Что изучает советолог?
2611502	Я не ведаю, што сказаць...	3623871	Я не знаю, что сказать...
2611504	Мне вельмі падабаецца гэта кніга.	3308655	Мне очень нравится эта книга.
2611507	Ты ведаеш лацінскую?	3308653	Ты знаешь латынь?
2611509	Сёння я прайшоў дзесяць кіламетраў.	3308651	Сегодня я прошёл десять километров.
2611521	Чаму ты спяваеш?	3308646	Почему ты поёшь?
2611528	Усе людзі на Зямлі паходзяць ад агульнага продка.	2207127	Все люди на Земле произошли от общего предка.
2611532	Я б хацеў паслухаць, як спявае Том.	2524833	Я бы хотел послушать, как поёт Том.
2611533	Мы павінну купіць новы роўтэр.	2289342	Мы должны купить новый роутер.
2611534	Ты замёрзнеш.	2220670	Ты замёрзнешь.
2611536	Я хачу выпіць штосьці халоднае.	1796378	Я хочу выпить что-нибудь холодное.
2611539	Мы іх адшукаем.	2517978	Мы их разыщем.
2611540	У Арктыцы пінгвінаў няма.	2110388	В Арктике пингвинов нет.
2611545	Ці не пайсці нам адсюль?	1751995	Не уйти ли нам отсюда?
2611547	Яна дапамагла свайму мужу выканаць яго работу.	2080925	Она помогла своему мужу выполнить его работу.
