id	sentence	id_tr	sentence_tr
582107	Musisz się kontrolować.	1192631	Ты должен держать себя в руках.
582152	Musimy być mili dla starszych ludzi.	567386	Нужно быть добрыми к старым людям.
582170	Bohaterka tej powieści popełniła samobójstwo.	2870086	Героиня романа покончила жизнь самоубийством.
582883	Pani Ionescu, chciałbym panią o coś zapytać.	1440562	Госпожа Ионеску, я хотел бы Вас кое о чём спросить.
582891	Nigdy nie kłamię.	870974	Никакой я не врун!
582918	Obecnie w tym domu nikt nie mieszka.	582651	Сейчас в этом доме никто не живёт.
585546	Carol była w Bostonie w poprzednim miesiącu.	1182940	В прошлом месяце Кэрол была в Бостоне.
585827	Porównaj twoją odpowiedź z odpowiedzią Toma.	922679	Сравни свой ответ с Томовым.
585833	Jej uczciwość nie podlega dyskusji.	1590417	Её честность не подлежит сомнению.
585834	Wczoraj wrócił z zagranicy.	3308181	Он вернулся вчера из-за границы.
585869	Możesz tutaj studiować.	831981	Ты можешь учиться здесь.
587473	Wszyscy czekają na ciebie.	519850	Все тебя ждут.
587522	On rzadko chodzi do kościoła.	570135	Он редко ходит в церковь.
587705	Boże Narodzenie to szczególne święto.	3035501	Рождество Христово – особенный праздник.
589866	Nie mogłem znaleźć jego domu.	2813630	Я не смог найти его дом.
589871	Czy może pan tu podpisać?	2785991	Не могли бы вы расписаться здесь, пожалуйста?
590547	Bardzo lubię filmy.	1707161	Я обожаю кино.
590551	Linda powstała aby zaśpiewać.	2709379	Линда встала, чтобы спеть.
590729	Chcecie herbatę czy kawę?	467150	Вы хотите чай или кофе?
590802	Jest wiele słów, których nie rozumiem.	5548	Есть много слов, которые я не понимаю.
590860	Diabelnie boli mnie głowa.	565399	Чертовски болит голова.
590863	Fluktuacje cen spowodowały kryzys finansowy.	1834982	Повышение и подъём цен вызвали финансовый кризис.
591096	Ona mówi dobrze po hiszpańsku.	1080516	Она хорошо говорит по-испански.
591379	Marilyn Monroe zmarła 33 lata temu.	470816	Мэрилин Монро умерла 33 года назад.
591383	Ona ma krótkie włosy.	2590875	У неё короткие волосы.
591419	Jestem francuskim obywatelem.	529969	Я гражданин Франции.
591531	Dam ci pięć dolarów.	1113859	Я дам тебе пять долларов.
591634	Jestem winny ci dziesięć dolarów.	1064071	Я должен тебе десять долларов.
591798	Narysuj linię prostą.	511598	Нарисуй прямую линию.
591804	Fryzury Beatles'ów wywołały sensację.	1525428	Шевелюры членов Битлз вызвали сенсацию.
591820	Tutaj nawet latem jest zimno.	545800	Здесь холодно даже летом.
592380	Jedna jaskółka nie czyni wiosny.	423251	Одна ласточка весны не делает.
592699	Wyłaź spod stołu.	661031	Вылезай из-под стола!
592938	Ktoś zapukał do drzwi.	514249	Кто-то постучал в дверь.
593147	Wielkie drzewo upadło w poprzek szosy i zagrodziło mi przejazd.	442321	Большое дерево упало на дорогу и, когда я ехал, загородило мне путь.
593309	Oni są dobrymi ludźmi.	2290640	Они хорошие люди.
593335	Gdybym to wiedział, powiedziałbym Tobie.	1908598	Если бы я знал об этом, я бы тебе сказал.
593433	Zostań w domu.	1942638	Останься дома.
593955	Gdyby śnieg spadł w maju byliby tym zaskoczeni.	2746796	Они бы удивились, если бы в мае пошёл снег.
594101	On ignoruje moje problemy.	1510944	Он игнорирует мои проблемы.
594803	Moja żona nienawidzi kotów.	466707	Моя жена ненавидит кошек.
595079	Jego syn jest geniuszem.	810120	Его сын гений.
596491	Porównajcie ten prawdziwy, drogocenny kamień z imitacją.	580360	Сравните этот настоящий драгоценный камень с имитацией.
596511	Nie umiem odróżnić żaby od ropuchy.	596512	Я не могу отличить лягушку от жабы.
596515	Nie mogę się z tobą zgodzić.	467077	Я не могу с тобой согласиться.
597156	Potrzebuję dobrej rady.	2233198	Мне нужен хороший совет.
597171	Żelazo to pożyteczny metal.	468191	Железо - это полезный металл.
597663	Dziś czuję się dobrze.	444288	Сегодня я хорошо себя чувствую.
597664	Chciałbym zostać nauczycielem.	479344	Я хотел бы стать учителем.
597665	Już przeczytałem tę książkę.	470564	Я уже прочитал эту книгу.
597667	O której wstałeś tego ranka?	445263	Во сколько ты встал этим утром?
597670	Zawsze chodzę piechotą.	424920	Я всегда хожу пешком.
597799	Mówisz po chińsku?	1047658	Ты говоришь по-китайски?
597831	Widzę lwa.	599524	Я вижу льва.
597997	Ona nie ma z kim rozmawiać.	597991	Ей не с кем поговорить.
598249	Lew jest zwierzęciem.	598257	Лев — животное.
598253	Ona wyjechała do USA.	598207	Она уехала в США.
598266	Moja babcia mieszka sama.	1935807	Моя бабушка живёт одна.
598352	O ile wiem, to dobry człowiek.	598334	Насколько мне известно, он хороший человек.
598422	Palenie szkodzi zdrowiu.	598418	Курить вредно для здоровья.
598710	Nie bądź świnią, daj poprowadzić.	598705	Не будь свиньёй, дай порулить.
599052	Lubię czytać.	2678564	Я люблю читать.
599369	Nie nudzi cię robić co dzień to samo?	599360	Тебе не надоедает делать каждый день одно и то же?
599375	Mogę porozmawiać z Piotrem?	599363	Я могу поговорить с Петром?
599405	Nasza praca jest prawie gotowa.	882175	Наша работа почти закончена.
599421	Uczniom nie wolno korzystać z tej toalety.	2254836	Студенты не должны пользоваться этим туалетом.
599430	Pochodzę z Rosji.	803608	Я из России.
599485	Mam rozrusznik serca.	870693	У меня кардиостимулятор.
599724	Jak to będzie w języku maoryskim?	599611	Как это будет на языке Маори?
599725	Przyjechał pan tu pociągiem czy autobusem?	599604	Вы приехали сюда поездом или на автобусе?
599726	Nie chcę iść do szkoły.	5654	Я не хочу идти в школу.
600335	Nie potrafię odróżnić żaby od ropuchy.	745458	Я не могу отличить жабу от лягушки.
600507	Uratował ją kosztem swojego własnego życia.	1933066	Он спас её ценой своей собственной жизни.
600694	Gdzie jest problem?	5565	В чем проблема?
600763	Nie możemy spać z powodu hałasu.	407494	Мы не можем спать из-за шума.
600894	Przyczyna pożaru była nieznana.	395628	Причина пожара была неизвестной.
600996	To niedaleko.	2154993	Это недалеко.
603301	Rozpoczęłeś już naukę angielskiego?	1137545	Ты начал изучать английский?
603342	Mayuko zaprojektowała swoje ubranie.	2233236	Маюко сама разработала дизайн своей одежды.
603347	Drogi panie, proszę wypełnić ten formularz.	1607644	Господин, заполните, пожалуйста, эту форму.
605889	Masz kiepską pamięć.	2126514	У тебя плохая память!
606080	Miał na sobie szarą koszulę i żółty krawat.	598906	У него была серая рубашка и жёлтый галстук.
608206	Mam dwie bratanice.	392359	У меня две племянницы.
608207	Mam dwie siostrzenice.	392359	У меня две племянницы.
608822	Ten żołnierz poświęcił własne życie by ratować przyjaciela.	1790409	Солдат пожертвовал собственной жизнью, чтобы спасти друга.
610239	"Podróże Guliwera" zostały napisane przez słynnego angielskiego pisarza.	610250	"Путешествия Гулливера" были написаны известным английским писателем.
610316	Wczoraj spotkałem twojego ojca.	1054553	Я встретил твоего отца вчера.
610610	Na niebie nie ma żadnej chmury.	495213	На небе ни облачка.
610660	On jest biedny.	3276155	Он беден.
611616	Słowa wyrażają myśli.	993557	Слова выражают мысли.
611654	Co to za zapach?	1722023	Что это за запах?
611663	Będziesz miał problemy, gdy twoja przyjaciółka dowie się prawdy.	611029	У тебя будут проблемы, когда твоя подруга узнает правду.
611702	Nie, nie i jeszcze raz nie!	609936	Нет, нет и ещё раз нет!
613008	Kto dużo mówi, mało robi.	1460840	Кто много говорит, тот мало делает.
613357	Jean i Kate to bliźniaczki.	835417	Джейн и Кейт — близнецы.
616247	Pożyczysz mi nóż?	616239	Ты одолжишь мне свой нож?
616268	Gdyby znała rezultaty, byłaby zszokowana.	1195215	Узнай она о результате, она была бы шокирована.
621261	Spójrz na mój nowy samochód.	824058	Посмотри на мою новую машину.
621594	Daj mi butelkę wina.	745445	Дай мне бутылку вина.
623120	Ten kwiat jest piękny, nieprawdaż?	729828	Этот цветок красив, не правда ли?
623560	Leje jak z cebra.	384560	Льёт как из ведра.
625284	Jestem szczęśliwy.	991495	Я счастлив.
625347	Mam dwie książki.	2303033	У меня есть две книги.
625415	Książka jest mała.	2155074	Книга маленькая.
629894	Aby opanować obcy język, trzeba mnóstwo ćwiczeń.	777147	Необходимо много практики, чтобы освоить иностранный язык.
629941	Po co jedziesz do Tokio?	3138164	Зачем ты едешь в Токио?
631442	Mam poradziła mi, bym poszedł do dentysty.	2524315	Мама посоветовала мне сходить к дантисту.
631446	Co sądzisz o jego pomyśle?	2524317	Что ты думаешь о его идее?
632334	Nic mi się nie podoba.	3496652	Мне ничего не нравится.
633704	Ona dużo mówi.	1016797	Она много говорит.
633704	Ona dużo mówi.	2400952	Она болтлива.
633704	Ona dużo mówi.	2400955	Она трещит без умолку.
635410	Czemu uciekłeś?	561729	Почему ты убежал?
635807	Słyszę coś.	635580	Я что-то слышу.
636046	Każde dziecko dostało upominek.	636038	Каждому ребёнку дали подарок.
640297	Opowiedziała o skutkach swojej nieostrożności.	415698	Она рассказала о результате своей беспечности.
640444	Można pożyczyć poduszeczkę do tuszu?	1585996	Можно взять подушечку для чернил?
643803	Przyczyną tego wypadku była nieostrożność za kierownicą.	2163099	Причиной этого происшествия была неосторожность водителя.
644048	Prawdziwa przyjaźń jest więcej warta niż pieniądze.	672942	Настоящая дружба дороже денег.
645903	Mam starszego brata, a także starszą siostrę.	645738	У меня есть старший брат, а также есть старшая сестра.
652772	Zarezerwuj miejsce zawczasu.	1586018	Забронируй место заранее.
656188	Idę do sklepu.	1485952	Я иду в магазин.
659686	Razem tysiąc pięćset czterdzieści dwa juany. Przelicz.	659606	Всего семь тысяч пятьсот сорок два юаня. Пересчитай-ка.
659718	Cebulę gotuje się szybciej niż ziemniaki.	659711	Лук готовится быстрее, чем картофель.
659727	Dziękuję za radę. Spróbuję.	659726	Спасибо за совет. Я попробую.
659760	Co pan wtedy robił?	1525132	Что Вы тогда делали?
660330	Wyobraź sobie, że masz wehikuł czasu.	467214	Представь, что у тебя есть машина времени.
660346	Widzę ptaka na dachu.	2094430	Я вижу на крыше птицу.
660380	Wczoraj spotkałem go po raz pierwszy.	1182946	Вчера я встретил его впервые.
660518	Jestem z Kolumbii.	1099887	Я из Колумбии.
661285	Nie wygląda na mądrego chłopaka.	661282	Он не похож на умного парня.
661292	Biegł z całych sił.	661256	Он бежал во всю прыть.
661331	Jesteś jeszcze zielony.	2176315	Ты ещё зелёный.
663851	Duchu, jesteś?	663660	Дух, ты здесь?
663857	Ubrudziłem sobie ręce.	663680	Я сильно запачкал руки.
665859	To mój dom.	952921	Это мой дом.
668121	Mówienie po Japońsku jest dla mnie łatwe.	358163	По-японски мне говорить легко.
668738	Jechałem pociągiem dwanaście godzin.	1184309	Я ехал на поезде двенадцать часов.
668994	Powiedział: "Jestem z Kanady."	380032	Он сказал: «Я из Канады».
670336	Bez powietrza pomarlibyśmy.	1590422	Без воздуха мы бы умерли.
670387	Odpowiem w ciągu trzech dni.	635751	Я отвечу в течение трёх дней.
674621	Bill, otwórz drzwi.	738413	Билл, открой дверь.
675374	Moja żona jest lekarzem.	666256	Моя жена — врач.
675481	Gdzie jest kucharz?	675451	Где повар?
675644	Tak, rozumiem. Dziękuję.	1443715	Да, я понимаю. Спасибо.
676681	To na nic.	421663	Оно никуда не годится.
676685	Chciałbym wyrazić swą wdzięczność za to, co uczyniłeś dla tego miasta.	1754420	Я хотел бы выразить свою благодарность за то, что Вы сделали для нашего города.
691337	Nikt mu nie wierzy.	657977	Никто ему не верит.
691847	Twoja uwaga jest nie na temat.	3583638	Твоё замечание не по теме.
691979	Zostaw mnie w spokoju!	467503	Оставь меня в покое!
692036	Powiem mu, żeby do ciebie oddzwonił.	3420215	Я скажу ему, чтобы он тебе перезвонил.
692605	Podzieliła ciasto na sześć kawałków i dała po jednym każdemu dziecku.	598815	Она разрезала торт на шесть кусков и дала каждому ребёнку по одному.
692628	Szkoła jest dalej niż dworzec.	1561850	Школа находится дальше, чем вокзал.
694384	Pies jest martwy.	521646	Пёс мёртв.
694384	Pies jest martwy.	1525214	Собака мёртвая.
697472	Jechałem dwa dni i jedną noc.	697471	Я ехал два дня и одну ночь.
700918	Ten film mnie poruszył.	2667008	Я был поражён этим фильмом.
700918	Ten film mnie poruszył.	2667012	Этот фильм меня поразил.
701578	Ile kosztuje pokój?	1514699	Сколько стоит номер?
702180	To jest mój dom.	952921	Это мой дом.
702929	Kiedy on wróci do domu?	1586010	Когда он приходит домой?
703980	Dobra.	2484096	Хорошо.
704017	Krew krwią się zmywa.	2221933	Кровь смывается кровью.
704073	Czy list ma być napisany po angielsku?	527170	Письмо должно быть написано по-английски?
704122	Idę grać w tenisa.	2659630	Я собираюсь играть в теннис.
704123	Będę grał w tenisa.	2659630	Я собираюсь играть в теннис.
705258	Nieźle.	3291408	Неплохо.
705304	Czekam na pociąg.	1728997	Я жду поезд.
705328	Bóg stworzył człowieka na swój obraz i podobieństwo.	1586015	Бог создал человека по образу своему и подобию.
709266	Czyj to ołówek?	709274	Чей это карандаш?
709273	Metafory są trwalsze od faktów.	709251	Метафоры запоминаются намного лучше фактов.
709281	Chwała Buddzie!	710044	Хвала Будде.
709288	Pot strumieniami zaczął mi spływać po twarzy.	1187710	Пот ручьями полился по моему лицу.
709313	Dworzec jest tu niedaleko.	709194	Вокзал здесь рядом.
709318	Ziemia krąży wokół Słońca.	709183	Земной шар вращается вокруг Солнца.
709330	Ona pierze sweter.	709187	Она стирает свитер.
709334	To absurd, by płacić takie pieniądze za takie głupoty.	2550126	Это абсурдно - платить такие огромные деньги за такие глупости.
709343	Celnik poprosił mnie o otwarcie walizki.	709175	Таможенник попросил меня открыть чемодан.
709413	Działy się tam dziwne rzeczy.	710042	Там происходили странные вещи.
711036	W czasie podróży do Włoch zwiedził kilka miast słynnych ze swego piękna, jak na przykład Neapol czy Florencję.	3101115	Во время своей поездки по Италии он посетил несколько городов, прославившихся их красотой, таких, например, как Неаполь или Флоренция.
712399	Nie umiem rozwiązać tego problemu. Jest za trudny dla mnie.	562451	Я не могу решить эту проблему, она слишком трудна для меня.
712401	Ta pogłoska jest do pewnego stopnia prawdą.	872511	Этот слух в некоторой степени правда.
715319	Uwaga: nieobsługiwane znaki są wyświetlane w postaci: '_'.	715325	Внимание! Вместо неподдерживаемых символов отображается знак подчеркивания (_).
716388	Życie jest za krótkie, żeby uczyć się niemieckiego.	409334	Жизнь слишком коротка, чтобы изучать немецкий.
716803	Wszystko mi jedno.	721958	Мне всё равно.
718983	My kochamy piękno.	1331817	Мы любим прекрасное.
718983	My kochamy piękno.	1331819	Мы любим красоту.
719687	Zastanawiał się, dlaczego żona go opuściła.	2393891	Он раздумывал, почему жена его бросила.
722090	Od razu się zaprzyjaźniliśmy.	549922	Мы сразу подружились.
722280	Kioto było wcześniej japońską stolicą.	1199804	Киото раньше был столицей Японии.
722315	Czy pan jest żonaty?	413059	Вы женаты?
722319	Ilekroć go widzę, jest uśmiechnięty.	721996	Каждый раз, когда я вижу его, он улыбается.
722341	To lekarstwo jest gorzkie w smaku.	646460	Это лекарство горькое на вкус.
722343	Szukałem pana.	721983	Я вас искал.
722344	Przeszliśmy około sześciu kilometrów.	721922	Мы прошли пешком около шести километров.
722382	Zapytałem, dokąd iść.	721972	Я спросил, куда идти.
722387	Przyjdę do ciebie za godzinę.	721975	Я приду к тебе через час.
722395	Co pan czyta?	618557	Что вы читаете?
722440	To moja żona, Edyta.	721920	Это моя жена Эдита.
723988	Śmierć jest jedynie horyzontem. A horyzont to tylko ograniczenie naszego pola widzenia.	723984	Смерть - это только горизонт. А горизонт - это не что иное, как ограниченность поля зрения.
725349	Byłem poruszony do łez.	725352	Я был растроган до слёз.
725360	Kiedy usłyszałem swoje nazwisko, machinalnie odpowiedziałem.	725364	Услышав своё имя, я машинально ответил.
725380	On jest narodowości ukraińskiej.	469103	Он по национальности украинец.
725587	Oto restauracja, w której często jadam.	725442	Вот ресторан, в котором я часто ем.
725589	W Wielkiej Brytanii król panuje, ale nie rządzi.	1590424	В Великобритании король царствует, но не управляет.
725967	On nie jest durniem.	388101	Он не дурак.
726657	Zgoda.	580699	Согласен.
726657	Zgoda.	2484095	Ладно.
727005	Nie jesteś właścicielem tego zapisu stanu gry. Nie będziesz mógł zapisywać postępów własnej rozgrywki. Trofea zostaną zablokowane.	727007	Сохраненные данные принадлежат не вам. Сохранение ваших достижений будет невозможно. Награды будут заблокированы.
728582	Zgarnęli śnieg z chodnika.	739783	Они очистили тротуар от снега.
728583	Odśnieżyli chodnik.	739783	Они очистили тротуар от снега.
728585	Przez całą noc przewracał się z boku na bok.	728324	Всю ночь он ворочался в постели.
730381	Mam kasztanowe włosy.	2732746	У меня каштановые волосы.
730386	Miała ciężkie życie.	1528867	У неё была тяжёлая жизнь.
730432	Ile talerzy pan sobie życzy?	2749116	Сколько ты хочешь тарелок?
730432	Ile talerzy pan sobie życzy?	2749117	Сколько тебе тарелок?
732912	On szybko liczy.	1182935	Он быстро считает.
733019	Ja też wielokrotnie płaciłem mandaty za nieprawidłowe parkowanie.	3519620	Я сам несколько раз платил штрафы за неправильную парковку.
734127	Język to dialekt z armią i flotą.	734099	Язык - это диалект с армией и флотом.
734293	Mają dwóch synów i córkę.	637803	У них два сына и одна дочь.
735802	Po moim trupie!	1585935	Только через мой труп!
736849	Jakim językiem mówi się w Stanach Zjednoczonych?	1182947	На каком языке говорят в Соединённых Штатах?
737276	Zwróciła szczególną uwagę na tę sprawę.	1195389	Она обратила особенное внимание на это дело.
737371	Niech żyje Związek Radziecki!	737328	Ура СССР!
739022	Ceny nie braliśmy pod uwagę.	739029	Мы не обращали внимание на цены.
739237	Zabłądził pan?	739243	Вы заблудились?
739244	Krowa daje mleko.	739245	Корова даёт молоко.
742706	Powinnaś się wstydzić swojej niewiedzy.	742704	Ты должна стыдиться собственного невежества.
742715	Pokazał mi swój album.	496007	Он показал мне свой альбом.
742767	Jestem tutaj już dwie godziny.	742708	Я тут уже два часа.
742772	Odrzuciła naszą propozycję.	2319773	Она отклонила наше предложение.
742772	Odrzuciła naszą propozycję.	2319774	Она отвергла наше предложение.
744104	Pogardzają nami jako żółtodziobami.	1195376	К нам относятся с пренебрежением как к молокососам.
745255	Radio jest zepsute.	745425	Радио сломалось.
745256	Muszę jej jutro powiedzieć prawdę.	745426	Я должен сказать ей правду завтра.
745257	Czy mógłbym pożyczyć Twój samochód?	745428	Не мог бы ты мне одолжить свою машину?
745258	On był w Anglii dwa razy.	745430	Он дважды был в Англии.
745262	Eksperyment potwierdził jego teorię.	745433	Эксперимент подтвердил его теорию.
745264	Twoje oczy przypominają mi gwiazdy.	745436	Твои глаза напоминают мне звезды.
745270	Jestem wolny.	721036	Я свободен.
745320	W naszej firmie kiepsko płacą.	745313	В нашей компании плохо платят.
745321	Wzgórza były pokryte śniegiem.	745315	Холмы были покрыты снегом.
745355	Jaką dyscyplinę sportu lubisz?	745326	Какой вид спорта вам нравится?
745504	Samanta przyjechała.	745448	Саманта приехала.
749151	To deszczowy dzień.	2332969	Это дождливый день.
749186	Przed przeglądem technicznym trzeba zmienić olej.	749044	Нужно сменить масло перед прохождением техосмотра.
749200	Może mi pan polecić dobrą książkę?	749051	Вы можете мне посоветовать хорошую книгу?
749226	Dyskietka to przodek dysku.	749115	Дискета - предок диска.
749237	Zjadłem hamburgera i zamówiłem drugiego.	749109	Я съел гамбургер и заказал ещё один.
751483	Daleko, za morzem, leży słoneczna Italia.	3101093	Далеко, за морем, лежит солнечная Италия.
751583	Zaproponowałem pójście na spacer.	3364664	Я предложил отправиться на прогулку.
751583	Zaproponowałem pójście na spacer.	3364665	Я предложил пойти погулять.
751795	Wzięła z półki książkę na chybił trafił.	1183629	Она взяла с полки случайную книгу.
751834	Ile kotów jest w tym domu?	927026	Сколько котов в этом доме?
756544	Śmierć poprawnościowcom!	756540	Смерть исправителям грамматических ошибок!
756945	Mamy czworokątny stół.	1518335	У нас квадратный стол.
757218	Koniec gry.	2126053	Конец игры.
757257	Będziesz moim zięciem.	949674	Ты будешь моим зятем.
757260	Wiele razy próbowałem się z nim skontaktować.	870939	Я много раз пытался с ним связаться.
758401	Weźmiemy udział w maratonie.	758379	Мы будем участвовать в марафоне.
758412	Zrobiłem sobie dziurę w dżinsach, kiedy spadłem z roweru.	758372	Я порвал джинсы, когда упал с велосипеда.
759570	Znam francuski nie lepiej niż ty angielski.	759568	Я говорю по-французски не лучше, чем ты по-английски.
759573	Mój długopis jest nowy.	759438	Моя ручка новая.
760309	Nie przeszkadza mi, jeśli mnie krytykują, kiedy się mylę.	1197658	Мне не мешает, что меня критикуют когда я ошибаюсь.
762729	Podczas letnich wakacji spotkałem piękną kobietę.	789678	Во время летних каникул я встретил красивую женщину.
765707	Planuję jechać do Europy w przyszłym tygodniu.	1569931	Я планирую поехать в Европу на следующей неделе.
766185	Są dumni ze swego mostu.	2765427	Они гордятся своим мостом.
766208	Zrozumienie tej książki przekracza moje możliwości.	701691	Понять эту книгу свыше моих сил.
768680	Brak mi pieniędzy.	2678439	У меня недостаточно денег.
768724	W niedziele jestem najbardziej zajęty.	1182934	В воскресенье я больше всего занят.
768778	Ta opera ma pięć aktów.	2832982	Эта опера состоит из пяти актов.
771939	Chińczycy to pracowity naród.	1511735	Китайцы - работящие люди.
773076	Jeśli dużo wiesz, możesz zostać kim zechcesz.	772903	Если много знаешь, можешь стать кем угодно.
775907	Nikt na świecie nie chce wojny.	1450914	Никто в мире не хочет войны.
775919	Pokazał język swojemu nauczycielowi.	2184999	Он показал учителю язык.
775968	Płakała i płakała, lecz nikt nie przyszedł jej pocieszyć.	1585942	Она плакала и плакала, но никто не пришёл, чтобы её утешить.
776363	Tom schował się pod stołem.	2263976	Том спрятался под стол.
776514	Nie jestem zdaniem. Należy mnie usunąć z projektu Tatoeba.	527835	Я не предложение. Меня следует удалить из проекта Tatoeba.
777756	Jestem pewien jego zwycięstwa.	2355940	Я уверен в его победе.
781065	Mieszkam w małym mieście.	447848	Я живу в маленьком городке.
781337	Zajęty jest przygotowaniami do egzaminu wstępnego.	598651	Он занят подготовкой к вступительным экзаменам.
781349	Wygląda jak sportowiec, ale jest pisarzem.	781346	Он выглядит как спортсмен, но он писатель.
781569	Na ziemi leży kamień.	598464	На земле лежит камень.
789055	Moja ciocia jest starsza od mojej mamy.	1482540	Моя тётя старше моей матери.
789818	To chciałbym wiedzieć.	2164425	Я хотел бы это видеть.
790853	Sezamie, otwórz się!	790851	Сезам, откройся!
792330	Myję ręce przed obiadem.	739788	Я мою руки перед ланчем.
792508	Zapomniałem jej imienia.	740243	Я забыл её имя.
814171	Czy istniejemy?	1718694	Мы существуем?
814181	A szczegóły?	1666304	А поподробней?
814241	Nie jesteśmy w dżungli.	814236	Мы не в джунглях.
814578	Odmówił przyjęcia łapówki.	1525174	Он отказался принять взятку.
814578	Odmówił przyjęcia łapówki.	1830054	Он отказался брать взятку.
814594	Londyn jest stolicą Wielkiej Brytanii.	1069614	Лондон - столица Великобритании.
814602	Estonia ma swój hymn.	714806	У Эстонии есть свой гимн.
817185	Dlaczego Nowy Jork nazywany bywa „Wielkim Jabłkiem”?	1199785	Почему Нью-Йорк иногда называют "Большим Яблоком"?
817808	W to święto wszystkie szkoły są zamknięte.	3035500	В этот праздник все школы закрыты.
818014	Musisz szanować starszych.	1536430	Ты должен уважать старших.
818698	Wychwalał ją pod niebiosa.	1586017	Он возвысил её до небес.
821036	Wychodzisz z Sachiko?	820874	Ты выходишь с Сацхико?
821037	Latem w Kioto jest gorąco.	820881	Летом в Киото жарко.
821038	Potrzebny mi lek na kaszel.	443401	Мне нужно лекарство от кашля.
821040	Widziałem już dwa filmy Kurosawy.	820882	Я уже видел два фильма Куросавы.
821041	Gdy byłem młody, często grałem w baseballa.	800975	Я часто играл в бейсбол, когда был молод.
821045	Dość!	745325	Хватит!
821056	Spotkałem wczoraj Marię.	820875	Вчера я встретил Марию.
821058	Muszę pana przeprosić.	820877	Я должен попросить у вас прощения.
821061	W jego pokoju wisi martwa natura holenderskiego malarza.	820930	В его комнате висит натюрморт голландского художника.
822198	Nauczyciel krytykował wypracowania uczniów.	1835015	Учитель критиковал сочинения учеников.
822705	On nagle pojawił się po trzyletniej nieobecności.	1582973	Он неожиданно появился после трёх лет отсутствия.
825659	Gdzie są żyrafy?	3573137	Где жирафы?
826522	Mleko jest nie tylko smaczne, ale i pożywne.	826380	Молоко не только вкусное, но и питательное.
826523	On nie zawsze rozumie język młodzieży.	826379	Он не совсем понимает речь молодёжи.
826531	Odprowadziła mnie do szpitala.	826382	Она проводила меня в больницу.
826554	Dziś rano wstałem o siódmej.	826391	Сегодня утром я встал с постели в семь часов.
826557	Dziś jest słonecznie.	826390	Сегодня солнечный день.
826560	Mogę włączyć telewizor?	826388	Могу ли я включить телевизор?
826564	„Cześć” - powiedział Tom z uśmiechem.	826387	"Привет", — сказал Том, улыбаясь.
826566	Droga jest długa.	826385	Путь долог.
826575	Wstaliśmy po północy.	826384	Мы поднялись после полуночи.
826579	Zaczął się usprawiedliwiać.	826392	Он стал оправдываться.
826677	Nauczmy się tego wiersza na pamięć.	389927	Давайте выучим это стихотворение наизусть.
826692	Grecki nie jest łatwym językiem.	2286983	Греческий - язык непростой.
826724	Weź słowo w nawias.	1536122	Заключите слово в скобки.
827404	Spójrz na ten dom.	727846	Посмотри на этот дом.
827732	Tej zimy tylko raz jeździłem na nartach.	827725	В эту зиму я катался на лыжах один раз.
827753	Sporty zimowe są w naszym kraju bardzo popularne.	827700	Зимние виды спорта очень популярны в нашей стране.
827754	Przeszedł przez ulicę.	827687	Он перешёл улицу.
827771	Jak tylko go zobaczyłem, wiedziałem, że jest chory.	1835008	Увидев его, я сразу понял, что он болен.
827777	Do rychłego!	827766	До скорого!
827779	Szybko się pan do tego przyzwyczai.	827764	Вы привыкните к этому очень быстро.
827784	W końcu nie przyszedł.	638974	В итоге он так и не пришел.
827792	Stół stoi krzywo i pewnie zaraz się przewróci.	827773	Стол стоит криво и, вероятно, скоро перевернётся.
827797	Niedźwiedź nie tknie martwego ciała.	827782	Медведь не тронет мёртвое тело.
827798	Możesz wypełnić tę ankietę?	827778	Ты можешь заполнить эту анкету?
827808	Wyjdę dziś po południu.	827807	Я выйду сегодня после полудня.
827818	Proszę o zdjęcie butów.	827718	Снимите, пожалуйста, свои ботинки.
827819	Nie mamy ze sobą nic wspólnego.	423107	У нас нет ничего общего.
827824	Musi pan wysiąść na najbliższej stacji.	827821	На ближайшей станции мы должны сойти.
830443	Kiedy odnalazłem swoją tożsamość, życie nabrało sensu.	3467823	Когда я обрёл своё истинное "я", моя жизнь стала наполняться смыслом.
830507	Czy zrealizował pan swój plan?	2163090	Пан реализовал свой план?
831694	Tak jest!	831681	Так точно!
831774	No, pogadaj ze mną, Trang.	831771	Давай! Поговори со мной, Транг.
831791	Aby schwytać byka, należy wziąć go za rogi.	831777	Чтобы поймать быка, нужно взять его за рога.
831843	Oni są pilotami.	981770	Они пилоты.
831849	Niestety, to prawda.	5454	К сожалению, это правда.
831850	Moje ubranie jest szare.	831798	Моя одежда серая.
831851	Ten kamień był tak ciężki, że nie zdołałem go podnieść.	831764	Этот камень был таким тяжёлым, что я не смог его поднять.
832676	Miłego weekendu!	2554583	Хороших выходных!
832809	Póki tu jesteś, ja zostanę.	1192622	Пока ты здесь, я останусь.
834663	On nie mógł tak powiedzieć.	1590431	Он не мог так сказать.
836972	Siedziała w cieniu, umierając z gorąca i wachlowała się kolorowym magazynem.	836854	Она сидела в тени изнывая от жары и обмахивалась глянцевым журналом.
836976	Mówił po esperancku z silnym rosyjskim akcentem.	836859	Он говорил на эсперанто с сильным русским акцентом.
837842	Im miasto starsze, tym więcej śmieci wytwarza.	837797	Чем старее город, тем больше мусора он производит.
